label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30
em,0.449112555712,0.195925655943,0.0759773193899,0.0870829403139,-0.0724166105144,0.482317883929,0.0190213012874,0.128031624676,0.467706049964,-0.261479046442,-0.477641360815,0.341373291135,-0.332072269152,-0.308602365634,0.098839083289,-0.0239629433667,-0.157081082025,-0.547201506129,-0.453953945568,-0.482751250406,0.222298663677,0.0554003042299,-0.213083400038,-0.456534681805,0.409495756407,-0.333952489879,-0.150325620195,0.507209681757,-0.31473401119,0.393236012289
iyih,0.0423553586205,0.0479959391996,0.0824898764485,-0.0570152398058,0.0602427041955,-0.00533698975776,-0.149379090488,0.168549961045,0.0017031872495,-0.0520838953213,0.0183405835824,0.0425722866041,0.0018488204037,0.0741468023255,-0.0129505863735,0.0455443248307,0.0172645465849,-0.042450909786,-0.00447800722089,-0.11861005247,0.0303605519821,0.1481496828,-0.0363927939279,-0.0647241742306,-0.00738953963945,-0.0236542918602,0.0133504463875,0.0521637350959,0.129091891204,0.0780170695603
b,0.325268047431,-0.0961990448968,-0.285624086408,0.211502785012,-0.267050370175,0.158316423873,-0.295122016387,0.108919342714,-0.105172740261,-0.594087387833,0.489345507359,-0.278730909877,0.0479889241051,0.128304104986,0.340355716429,-0.460503606315,-0.134866074164,0.504047027322,0.508104630091,0.118400516713,-0.185887688144,-0.382884433707,-0.554717961895,0.583606031617,0.183976626508,0.0205695710578,-0.382348147849,0.603547206704,-0.292210259528,-0.408359750796
d,-0.576086018326,0.355549181792,0.38815526866,0.415471935629,0.0690408742418,-0.476983792805,-0.223422953537,0.421375845769,0.0114112674974,0.185202931265,-0.192068572441,-0.357614716688,0.67774348928,0.490419374676,-0.198536860347,0.103229132396,-0.533161249613,0.591150250317,-0.418447643258,0.0715991283883,0.489984360091,-0.392522314109,-0.520179748992,0.455633678853,0.512315034025,0.243262963357,0.0494101612151,-0.300435433116,-0.266419660654,0.12079682054
g,-0.3215666194,-0.0219249358582,-0.0493864594191,-0.308720280888,-0.338599684263,0.416992320649,-0.268876314493,0.271497132261,0.262503636003,-0.567062825982,0.511888714744,-0.290081418338,0.263496151919,0.580414850241,0.145719505263,0.371892186748,0.363964439076,0.491721527355,-0.276850205509,0.476958698579,0.51487273984,-0.349901237141,0.0780630064399,0.514640796838,0.239834736394,-0.318775873224,-0.536522896382,-0.280801376081,0.666506021812,0.328107769579
f,0.149658695798,-0.480289187455,0.0949971482409,0.474105942742,0.561981095443,0.475639181011,-0.187176309424,0.575429668106,0.333920373971,-0.421980470231,-0.0144731246237,-0.37068503178,0.467949302284,0.375897441807,-0.347092413492,-0.323984071231,0.374634386826,0.312195500487,-0.407940720638,0.312927396134,0.0812080184925,-0.425967984902,0.234112961041,0.230215666463,-0.256855381256,-0.321757767349,-0.40233547123,0.0485108452465,0.340600541795,-0.391289477742
h,0.0464841779309,0.0584833995358,0.0811592332006,-0.0599381010384,0.063186176993,-0.00652830123614,-0.153623503764,0.173990239947,0.00302434329358,-0.0536578559832,0.019008648422,0.0486982333301,0.00208559043351,0.075794048487,-0.0148206319272,0.0405596100579,0.0161797082013,-0.0364790922424,-0.00542065054273,-0.114770427708,0.0286924845583,0.146286162882,-0.0409712295266,-0.0504383423152,-0.00787444545262,-0.028396917057,0.00742368749873,0.0564251908883,0.133228068371,0.075549898175
k,-0.529311851137,0.256232467995,-0.526450318194,0.307084432753,-0.0104914739133,0.356019540652,0.130213684958,0.413781191299,-0.471983388055,-0.340999720458,0.36930177839,0.536331825405,0.346569630216,0.608985472084,-0.0719145500019,-0.621571667764,0.0930253503996,-0.487333101484,-0.611698084228,0.485447189757,-0.327576162259,-0.507441261948,0.458358434725,0.474356348564,0.607585372156,0.417434899719,-0.520810497859,-0.589567371218,0.410758402518,-0.240672716743
iyn,0.00539539376775,0.0125615163325,0.148616244813,-0.147679393062,0.027734059643,-0.00913454428652,-0.183093066707,0.203377801357,-0.0406229135646,0.0119195119413,0.0358730116087,0.0530561612748,0.048604731027,-0.0827734201128,0.00716591498184,0.0613335846349,-0.0612245280393,-0.0484308498404,0.0326180958698,-0.285602711436,-0.0303664760965,0.165124659794,-0.00864725432631,-0.15409554518,-0.0183832986809,0.0087971806186,0.0796208348065,0.170581060809,0.153753338302,0.0240270760323
m,0.62904060838,0.28246927184,-0.164553423759,0.579823480734,-0.451668759851,0.283397183751,-0.26950789374,-0.468588141611,0.371139522709,-0.547439634452,-0.142552464961,-0.257897896051,0.227286691764,0.56134797845,0.297312097406,-0.359252290155,-0.383576541712,0.221906353882,-0.546508438357,0.417815113857,0.47311380151,0.240963631042,-0.384536666616,-0.537454904282,0.577773885272,0.280334622843,-0.348275219833,-0.228579380598,0.186296775887,-0.530739607524
