label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
ehn,0.103911023002,-0.066770506166,0.0603977671187,-0.128759971057,0.0632300619729,0.113827335878,-0.0653958301863,-0.199909920561,0.10890079899,0.112513456352,0.0279666353672,-0.109584198073,-0.0908839265991,-0.112996725736,0.348680381964,-0.155989555543,-0.175320459283,-0.0811475283882,-0.0137595733148,-0.122826604742,-0.337911227945,-0.200105484271,0.111151248934,0.220056628747,-0.259441715312
<,0.0863964460543,0.14423013563,-0.0196191289775,-0.035410620071,0.429038692219,0.166691889614,-0.148466868075,-0.210029730235,-0.16833968941,0.0366117155019,-0.266626055805,-0.112066426149,-0.366871695772,0.134532907261,-0.196599927991,0.242863733191,0.15250449274,0.225917923704,0.167834275576,-0.210175870484,-0.219469825015,-0.350767394816,0.156031952933,0.200934047519,0.222589665179
>,0.15313372573,0.272573006303,0.100725764728,0.0449985380352,0.211022084769,0.0196497133002,-0.0777705122005,-0.279215020788,-0.118128084223,0.0497135113867,-0.272206862795,-0.110975969247,-0.326347929846,0.12335021916,-0.090261092136,0.0638495687224,0.228603073175,0.0583985727305,0.162102053373,0.0223508151201,-0.232567399914,-0.327434419821,-0.0894020011587,0.150844672166,0.331804934901
ng,-0.356365853151,0.602550490751,0.336878227227,-0.620635825257,0.0128483867668,0.419356073637,0.234436052797,0.605569765503,0.61943208162,0.430962782428,-0.0302390909946,-0.533374492132,0.194543747529,-0.519586896549,-0.481117621271,0.531904704937,0.485002178838,0.139053179173,-0.238279006859,0.3374647643,0.0483330898082,-0.327335662094,0.545939536956,0.676229958374,0.366712588996
dh,-0.216110160953,-0.416939359327,0.236363834812,0.310024471895,0.367718552284,-0.56376378503,0.676253352864,0.548438744556,0.419927910954,-0.423306407981,-0.767574924507,0.317244389586,0.495688951512,-0.715545701298,-0.624340374486,0.383403644352,0.0422462085787,0.68240743039,-0.512887254721,-0.292202014093,-0.434103640067,0.439880983382,0.314561347226,-0.562727118353,0.448346331027
uhn,0.0117552345761,-0.0025070256002,0.0221106425377,0.00350727227265,0.0835941677273,0.0333010242833,0.00955043616052,-0.0996337782949,0.0586239858243,0.04694194409,-0.0957665018454,-0.00749472570564,-0.0434958940981,-0.0838164332356,0.0946512391506,-0.0555947691291,-0.040617485441,0.082668282773,-0.0505009673477,-0.0708574832759,-0.155811531542,-0.0642295560905,0.0966290713519,0.0526314391332,-0.0439948131788
aon,-0.0418818641498,0.00744952740086,0.07258321957,0.0193260220476,0.0488521072757,0.0559938035983,-0.0372440907768,-0.11955633731,0.0724588905824,0.0226143571068,-0.0373800117335,-0.0620131681952,-0.032778106917,-0.101312190503,0.186139457493,-0.0617014211926,-0.0773915628248,0.0918532142717,-0.0340438406977,-0.107221397321,-0.183634150129,-0.10075324777,0.101777699656,0.0429781903115,-0.115006022668
aen,0.0895984792115,-0.115951585595,-0.0795603740532,0.0217147393839,-0.0139716925624,0.301439190502,0.0489471018901,-0.258260444438,0.00266450318634,0.0380675526904,0.0767407250602,-0.147114409244,-0.21895608208,-0.0810634021528,0.254733147144,-0.0159881177108,0.0108837616813,-0.133616849839,-0.20076340163,-0.103748280213,-0.384321443228,-0.214283932521,0.236382016339,0.0788580355272,-0.297731496719
awn,0.0172930745363,0.0216005254663,0.0845879850878,0.0547085367436,0.0508300309629,0.0990293469371,-0.0355269482761,-0.151790352222,0.0863514681256,0.0307821331541,-0.065919996078,-0.0592681550847,-0.0763447077793,-0.0811094381212,0.1384528649,-0.0356461652014,-0.0551949757741,0.0221370742841,-0.0592995662377,-0.128202503132,-0.190266187512,-0.0495144960068,0.105944614092,0.00867709059736,-0.128539345903
hh,0.397354796168,0.536854497868,0.0781483362848,-0.52457971111,0.33885463776,0.345207986334,-0.105580991933,0.171808704807,-0.601231809472,0.2460104245,-0.612998277979,0.436917358467,0.428321706165,-0.643550222745,0.719270906913,0.167335051192,-0.367151612182,0.667915073314,0.616273875605,-0.401294212015,-0.533410416595,-0.285062271227,0.66475581068,-0.497214330804,0.626920773794
jh,0.117621552665,-0.190009699904,-0.211108217748,0.210965260731,0.568199439975,0.443525876656,0.527480922986,-0.630504912456,-0.399255942418,0.464558966857,-0.160922101659,-0.411195958895,0.481722106281,-0.425699049236,-0.497077917365,-0.565524586796,0.409156471636,0.679482139012,0.279871552316,0.400426278012,0.505917609105,0.0447362017223,-0.0128786832043,-0.388630845615,-0.308459534824
ahl,0.0138326050582,0.0252683563575,-0.00192531112808,-0.00205426654792,0.0951872692744,0.0340967827556,0.00535149611317,-0.0915058246108,0.0533565701365,0.0399054801825,-0.104808284364,-0.0073124565465,-0.0502333370172,-0.09413211255,0.0813994022204,-0.0314484857339,-0.0275869244649,0.0895917494771,-0.0364803916835,-0.0641328098867,-0.146539418298,-0.0753891093526,0.0959607017883,0.059865099603,-0.0193627974906
dx,0.161680286958,0.512318488129,-0.286130339772,-0.547579241468,-0.229328193141,-0.170129207434,0.622353216946,-0.468543156575,0.607165380262,0.322783699948,-0.452559094915,0.666739416109,-0.470035298582,-0.214621437167,-0.711616683131,-0.586117992053,-0.593836290041,0.599846413967,0.354985734008,-0.15190665785,0.414757958331,-0.57353761998,0.551074260436,0.0541535925268,-0.489809247865
own,0.00305069743123,-0.234475418555,0.273608238438,-0.0446364839055,0.433117824189,0.357159630463,0.368897493076,-0.12116855798,0.309110072417,-0.0276457111595,-0.136947169406,-0.121914645898,-0.146948905127,-0.14126619527,0.511173256883,-0.315160400978,-0.437691985712,0.042727457513,-0.347138771821,-0.302170607575,-0.478544248705,-0.0662387453049,-0.117755683315,0.265269909471,-0.0329543068867
em,0.631154251848,-0.124327729911,-0.318119177981,-0.601364113711,-0.354561754226,0.243735104214,-0.0454350804229,-0.602272192188,0.45950291074,0.307010674278,0.31130578477,0.10763333658,-0.0283450580948,-0.165216657393,0.474590949881,-0.382747610447,0.44881673372,0.314407004746,-0.477713893643,0.154640376588,-0.51031297436,-0.552799970397,0.376531206103,-0.251826572317,0.520856415895
iyih,0.0178807229326,0.0274822468844,-0.000470207555316,-0.00299915443435,0.0942651358257,0.0386168751207,0.00174188541555,-0.0973923832342,0.0521111793697,0.0408100465629,-0.106489249504,-0.00816694561877,-0.0494421140779,-0.0907309641178,0.0776878796813,-0.0342724115896,-0.0245846157781,0.0832442213015,-0.03424000535,-0.0667972235833,-0.144097297941,-0.0774152982415,0.0951319008528,0.0630318859695,-0.0198433115843
b,0.66271724613,0.147606092682,0.100114160723,-0.355401510854,0.539260864807,-0.533355690507,0.282521147945,0.528575115598,-0.466864472326,-0.286394407025,-0.287131078338,0.154044799115,-0.67529738036,-0.0239343419942,-0.136946749824,-0.630644741508,-0.38803237398,0.573233955478,-0.398178251128,0.609381250371,-0.772417446243,-0.626377242404,-0.497291346421,-0.386760955429,0.253905700313
d,0.310249468608,0.58457366472,-0.289046475765,-0.238982936281,0.489509819437,-0.411609211759,-0.287370856201,0.568318837709,-0.457394780763,0.0708774347855,0.508596097983,-0.34202210445,-0.452135439823,-0.318832351058,-0.400507336584,-0.255386553999,-0.24548317722,0.718434833083,0.594679830357,-0.563415109946,0.539990830567,0.384311079082,-0.35596899305,0.732350629961,-0.665326317957
g,-0.550982170769,0.771725610392,-0.416749298732,0.116440189773,0.582839182739,-0.499737550593,0.615358501246,0.364013483294,-0.573649084653,-0.279943413827,-0.541280382005,-0.325428330289,-0.591922549962,-0.555868548919,-0.312218308953,0.193776078717,0.275069199709,-0.201132740046,0.523700222274,0.43451648273,-0.197118892163,0.0121671459914,0.614462834106,-0.450702878235,-0.516521891724
f,-0.317383379053,0.632334722251,-0.688344611917,-0.374663389054,0.160142800551,-0.644933675981,-0.339500331564,-0.728255208583,-0.458475371731,-0.545593966885,0.682935794328,0.452316511306,-0.0777167893086,-0.0146317137337,0.664434643165,0.214937926378,-0.18465438973,-0.210635309861,0.249348796934,0.0879851914336,0.402541386627,0.429746103399,0.550769187339,0.315463645616,0.546541641851
h,0.0133119409952,0.0258242637949,0.00553560459176,0.000472813157887,0.0992986407833,0.0315398245065,0.00619590737987,-0.094091210944,0.0509059660209,0.0399527795664,-0.104548951279,-0.00876670258604,-0.0529214991808,-0.0952953621934,0.0781823526139,-0.0211820197336,-0.0343870385423,0.0909736747133,-0.0367340145365,-0.0686652576713,-0.144986456113,-0.0749190809997,0.0997192856421,0.056321055252,-0.020581231397
k,0.191651277339,0.0518919477108,-0.365373146093,-0.505606642731,-0.350687157374,-0.240949124327,0.587773826003,0.4009354891,-0.333994663718,0.572831894068,-0.0247506204047,-0.572031580239,-0.455453235977,0.291176321522,0.453891497479,-0.11677404901,0.590752809294,-0.0854616389557,0.522714363257,-0.729754293178,0.59464962879,0.220561763957,0.685483796592,-0.585549245623,0.568842479501
iyn,0.0652503523952,0.0423738321621,0.128532728636,-0.0131213666016,0.0563933397049,0.0702774195916,-0.0644713808971,-0.148014658022,0.102215815386,0.0412000576672,-0.0779818211353,-0.0208952938913,0.0104827243031,-0.0509461644375,0.0893587293427,-0.00714396413093,-0.0185946714619,0.070768941726,0.0344293509509,-0.150601511888,-0.204101027605,-0.0810792567455,0.062743895055,0.0789175716279,-0.0847166217357
m,0.764640952005,0.24985635099,-0.208140503331,-0.274103941648,0.224283267533,0.696883710659,-0.627943004936,-0.0439610177369,0.601059585553,0.0459200074962,-0.646419980758,-0.146374729091,-0.758864935367,-0.562144579941,-0.147852689686,0.326708130894,-0.310545297271,0.179474241669,-0.535432335086,0.548518281237,0.637619758978,-0.214590074435,-0.591365135302,-0.642278116858,0.677714768216
l,0.554385608532,0.315959249166,-0.551040555329,-0.452378225712,0.615063150195,-0.486894915423,0.00560122883877,0.160990487886,0.0758206766956,0.251688428576,-0.695391987806,-0.261444038953,0.568404758182,0.887651734437,0.591055429514,0.707427126029,0.224465411562,0.527105092705,-0.328089831565,0.391665376232,0.427716411356,-0.498700087381,-0.164952701562,0.39638939706,-0.294492606218
o,0.0138326050582,0.0252683563575,-0.00192531112808,-0.00205426654792,0.0951872692744,0.0340967827556,0.00535149611317,-0.0915058246108,0.0533565701365,0.0399054801825,-0.104808284364,-0.0073124565465,-0.0502333370172,-0.09413211255,0.0813994022204,-0.0314484857339,-0.0275869244649,0.0895917494771,-0.0364803916835,-0.0641328098867,-0.146539418298,-0.0753891093526,0.0959607017883,0.059865099603,-0.0193627974906
n,0.393147639879,-0.72740695855,-0.611598644607,0.427203304798,0.360117441204,0.0570442839954,0.18833907323,0.467431680905,-0.269269292724,-0.698842688253,0.0548603876518,-0.683590665194,0.390937903077,-0.695390861433,-0.24682848577,0.725389813778,-0.349133265237,-0.665981697244,0.512168352336,0.488411008085,0.451836206195,-0.18585299756,-0.509466387187,0.529281750031,0.0702958757979
p,-0.411603174388,0.214968983602,-0.573697886629,-0.481394624496,0.847102612785,0.0872849640377,0.150662466426,-0.608343003611,-0.488000540789,0.198018275212,-0.60680273312,-0.295183641867,-0.0962455580612,-0.205983331594,0.374862515262,-0.372602275855,-0.181047364129,0.551640982665,-0.676239289605,0.506617175499,-0.437822075775,0.679286377153,-0.332286050073,0.161833747342,0.742604341903
s,0.66689723644,0.181418965749,-0.702399107679,0.715470499953,-0.410433833572,0.685522962535,0.335720733147,0.123536639763,-0.479613230826,-0.0855451839997,0.31372025503,0.686072337156,0.580173856819,0.538453034858,-0.359267107069,0.0640038471154,0.487789091267,0.322078989413,0.273972654454,0.597181105711,-0.417359101674,0.442024264958,0.558556179544,0.141024114069,0.267680378972
sh,-0.110695916828,-0.0995155806453,-0.693902430967,0.545318824752,0.0732230640475,0.452347818125,0.117464531114,-0.046301428951,-0.49229121001,0.688755408003,-0.71690350841,0.488629335573,-0.20874908287,-0.524161995913,-0.314131579928,-0.382760920246,-0.0833111642307,-0.588549764437,-0.587491156817,0.35868220292,0.00831563737581,-0.271838935614,0.712149821733,0.0231858226981,0.111288459508
uh,0.202640692421,-0.336983052964,0.627643828589,0.558979888144,-0.204454057156,-0.257813247704,0.244158839982,-0.00692365135107,-0.0824902387231,-0.438744384269,0.177808530963,-0.544759785895,0.40400202476,-0.33973104615,-0.0700919124577,-0.645567495179,0.246290104158,0.143387404163,-0.319871813042,0.458956791005,-0.630848377154,-0.517180073521,0.112215028302,0.77088743072,-0.694027294305
oy,-0.287490088131,-0.307922303853,0.122059092413,0.201296604659,0.0754752888307,-0.189871199842,-0.377664775152,-0.199923828095,0.120726431451,0.0247260540815,-0.151430241892,-0.114902022706,-0.0829686114877,0.0773816381082,0.171037425951,-0.0437066364542,-0.0414158007819,0.216888703644,0.0314709510202,-0.0980622567095,-0.378016626594,-0.284252063834,0.280075829568,0.0536100099684,-0.459534874247
v,0.533851500507,0.764392874182,0.481008201076,0.580416994121,0.669811222921,-0.196889113545,0.628541283338,-0.178850073805,0.698250604956,-0.183029377012,-0.39712417771,0.182737285152,-0.278732773786,-0.733516530446,0.47596535677,-0.514846739795,-0.144004806095,0.230136817724,0.245827206799,0.22446645998,0.660733346344,0.483984546234,0.45316769275,0.460986403796,0.599553067851
y,0.171904961328,-0.455570106652,0.0768273145373,0.254111153695,0.49488768885,0.0535135433463,0.437724608104,-0.227776632372,-0.56102022681,0.624207523757,0.475961846214,0.529139043092,-0.382490522972,-0.625781008788,0.26812827207,0.841614114555,-0.593661024126,0.61591434672,-0.472297627261,-0.364359080635,0.293564250234,0.315006899022,0.557524483766,-0.450001909892,-0.63741465488
ihn,0.0589415589118,-0.0772948510755,0.150421931092,-0.1119990557,-0.0513207200364,0.0790720854213,0.0549768984343,-0.117685434297,0.0967326380772,0.182224182859,-0.139342225392,-0.0735613670651,0.0989807981174,0.122850868703,0.182625592461,-0.144066672243,-0.0840455970588,-0.117908085866,-0.102634093591,-0.206035726258,-0.320276977114,-0.0952802113756,0.0757212842981,0.260384122385,-0.123228842321
z,-0.609790596768,0.365847220327,-0.861904805049,0.639044239172,0.014020444259,0.357915787895,0.160225042143,0.148023166622,0.570958941249,0.164780816725,-0.615579820531,0.465184346233,-0.344225728789,-0.390706461301,-0.169792991535,0.0129027084623,0.0843466938483,0.131529841178,0.725256695189,-0.527256157867,-0.711939006409,0.551878431886,-0.563948650494,0.644753421676,0.305061523434
uw,-0.0596010472158,-0.111557961559,0.629109849971,-0.00544513233207,-0.442001460284,0.718653887654,-0.36993853926,-0.117578645243,0.55938083105,0.240028729018,-0.633127825024,0.536137941656,-0.454557307763,-0.06342068895,0.177780591421,-0.595366292649,0.208225512924,0.17767209119,-0.679511121315,-0.484712756622,-0.623397335843,-0.126492516525,-0.616131685001,-0.383725746347,-0.39746099808
uwn,0.0185599882444,0.0139488846564,0.0151949835924,-0.00200762899591,0.0516854451278,0.0375811799003,-0.0108878645949,-0.110228297055,0.0628220096395,0.0312600218979,-0.0978918343483,-0.00364566186341,-0.0509026680466,-0.0806317320863,0.0979190214776,-0.086713610412,-0.0452702539966,0.0683231233494,-0.0447377882331,-0.0606907304669,-0.164944593008,-0.0768488023687,0.0832948491605,0.0563408722961,-0.0473537393823
