label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30
dh,0.482945914653,0.628819993108,0.314426289952,0.258385917655,-0.543569108982,-0.57197930916,-0.431102253633,0.22608025114,-0.489550896422,-0.48126201235,-0.549709071053,0.246343791674,0.554869639122,-0.573453597985,-0.0867953411956,-0.560332178842,0.509298497436,-0.0877417673246,-0.385686986801,0.472350884538,-0.13422367135,0.506069721733,0.665197671121,0.506626745784,-0.530374728034,-0.00375149912542,0.195998169479,-0.452340287266,0.354821079971,-0.252892428996
y,-0.361623540824,-0.219148326889,-0.278851699589,0.0143546544724,-0.515456919307,0.0719601705875,0.505327411585,-0.462258010928,-0.230875675149,-0.555730895458,0.445970143787,0.0567156376854,0.463553411738,-0.239284582786,0.187611989303,0.345120200627,0.377726441245,0.478115916727,-0.512499984091,0.480091774347,0.628378729524,0.522612318833,0.277128256747,0.20516728638,-0.333868322083,-0.576186822327,-0.269645837744,-0.694545249177,0.420233234435,0.222440996073
hh,0.56418528811,0.260085596425,-0.42399134871,0.315027846153,-0.487718473082,0.203452079936,-0.414390426697,-0.237558980598,-0.468367623626,-0.397643988272,-0.0524402691208,0.432676552024,-0.0543884305206,-0.29020376387,0.488740838624,-0.53297584978,0.602165186635,0.355866794901,0.349358799735,-0.120758496951,0.45340921166,0.525791687159,-0.197550810202,-0.059378765564,0.452854084251,-0.519345411874,-0.560768588996,-0.384587099693,-0.353051782122,-0.0891778856103
jh,-0.0739935967173,-0.215629292103,-0.187152226738,0.316414873456,0.245753184202,-0.397329679925,0.105557894497,0.140361425151,0.0517879706921,-0.0260506825788,-0.318228062007,0.145608977119,0.314388991237,-0.117277573671,-0.237232048882,-0.333508542192,-0.3533682682,0.418175866684,-0.425145715125,0.121504102777,0.402039722247,-0.0725228950586,-0.12826789136,0.230824523434,0.252707764702,-0.663096661927,-0.429559197981,0.155673819341,0.316601512348,-0.548282168375
em,-0.0495870489601,-0.35575519319,0.376799643419,0.231884681656,-0.200829933037,0.491898334918,0.254839696649,-0.276908583121,0.592034727446,0.0780236782625,0.281615952106,0.0868021362269,-0.0568985490877,0.437024695448,-0.336439956704,0.472979313397,0.459219113117,-0.26629152146,0.0910792379641,0.237145499229,0.196934445759,0.206357433572,-0.315727559487,-0.274717810681,0.235256502121,-0.166920275809,-0.298208087299,-0.270949606124,-0.488532498037,0.299090295631
b,0.223071979453,-0.0901845075774,-0.0669897352305,0.45891206866,0.333312641418,-0.468521767144,-0.437491600387,-0.278384970213,0.0638723450965,-0.584538052641,0.466761204794,-0.345542088507,0.633891316779,-0.0418971210185,0.218910643085,-0.446246297291,0.00242648608868,0.554853136974,-0.448336139928,0.0664991691772,-0.375111852689,-0.0873073288524,0.0616065831171,0.495901483427,0.355135504831,0.624432634215,-0.608305739638,-0.632231041399,0.458838294357,-0.53940119778
d,-0.375167851695,-0.566522058581,-0.280107631044,-0.109812235898,-0.405375972173,-0.762360167327,-0.534311581707,0.00560319126787,-0.571465942067,0.319348478208,-0.242875004182,0.423173483262,-0.376781719438,-0.616943089686,-0.216914658835,0.0918195557354,-0.490476958291,0.556546485209,0.296820590695,-0.34465480631,0.320841746311,0.181235473321,-0.218740629741,0.388024317273,0.384133080953,0.263531836707,-0.104449303603,-0.53702277396,0.389711947908,0.505205755198
g,-0.682851423377,-0.125927412752,-0.524458027221,0.519394920922,0.368909114605,-0.35752445733,-0.227425286375,0.618760358187,-0.288367451303,-0.685069602953,-0.0270505779696,0.362184369241,0.265185896346,0.144920496496,-0.651304793192,-0.611707991283,0.285315577191,0.172880156111,-0.38327922484,-0.355890986117,0.26466973973,-0.141291715157,0.0215436066298,-0.0525353619885,0.381875497022,0.388005071936,0.525118471606,-0.423348978815,0.295634324221,-0.154493529929
f,0.0345397502129,0.269463835836,-0.126092120788,0.619075921635,0.403193607384,-0.73173486183,-0.360445810525,0.307908287821,-0.22292201605,-0.122597578346,0.486050020906,0.431782792896,-0.43790364499,0.475537550156,0.0766091471595,0.115436687998,-0.0406513239324,0.447788808886,0.0488338520407,0.143230042582,0.0102502188935,0.21371385026,0.485196749405,0.231829407712,0.326782236293,-0.522218570918,0.103753016779,-0.706046233767,0.237155039971,-0.299561662373
h,0.0481995021828,0.0890710212748,-0.0112356284897,-0.0205354908082,0.0476132440352,-0.00984351376504,-0.0852545233237,0.0405957863031,-0.0852054282249,-0.112182371367,0.00918212972796,0.0658265935978,-0.0370158838267,-0.00535511724443,0.037306969921,-0.0218594805756,0.0451791936137,0.10602357481,0.016958507709,0.0140941161788,0.0881211753386,0.0590653869395,-0.00456769958385,0.0954092765839,0.0755296411265,-0.116282110788,-0.0302218709205,-0.0840568416741,0.0641906765708,-0.105737131335
k,-0.503468191679,0.34091878377,-0.440517940146,-0.498064298999,0.423433673669,-0.446554760563,-0.41012548964,-0.472457228745,0.531225881116,-0.445647715332,-0.0502375530082,-0.235216531308,-0.304525147672,-0.328838796476,-0.329563208098,-0.339087702677,-0.309561838164,0.362262127388,0.182183702658,0.157440481544,0.490311382519,0.513376191091,0.171576355465,0.227633368345,0.367318236966,-0.357942746334,0.491240941505,-0.407292536719,-0.462198084736,-0.268574260644
m,0.197411955464,-0.393853127051,0.365636214849,-0.26929365027,-0.265826668367,-0.647335336433,-0.250878132319,0.289625221179,-0.692272147335,-0.216453006642,0.149390257785,-0.298650512213,-0.495672229112,0.456077760641,-0.453142310027,-0.586866962927,-0.275743626455,-0.175378199778,0.147368796108,0.528525436956,0.60938090361,0.0160889426979,0.0675446579366,0.491716774559,0.496560219599,-0.0920221490597,-0.0214841498556,-0.197559846157,0.31693977183,-0.135340686159
l,0.0372302071911,-0.0355787621117,0.561038309831,0.396294218367,0.344622660313,0.13034514409,-0.467416345671,0.27109350199,-0.363226537309,0.447288113747,0.422831188859,-0.241138880155,0.493353385916,-0.386377159933,-0.127301686577,-0.668662837599,-0.546015649437,0.226591261203,0.150059071762,0.456555187596,0.279783752213,-0.234974046652,-0.37084814855,0.123158891452,0.162632965981,-0.559857969089,0.439748278133,-0.419039737761,0.377396578079,0.0861608765225
n,0.14155202551,-0.506508910454,0.55235960894,0.13199321333,0.47641272174,-0.0518389631442,-0.63079622101,-0.668032663226,-0.45093065243,-0.630906144306,-0.374263501773,0.358961236394,0.405981676148,0.332222462542,-0.432822601167,0.204235029985,-0.450219459883,0.26271204972,0.32326245992,-0.463588618209,0.238087716913,-0.277249311797,0.431384641154,0.172236671625,0.191093767948,-0.533674947352,0.37280693019,-0.207352747915,0.386644913211,0.0960504168502
p,-0.431157898542,0.326164915544,-0.270498192212,0.57543180612,-0.184519514848,-0.330443872499,-0.107529430243,-0.00396862268942,0.117260748399,-0.687120724118,0.258276380262,-0.309679061361,0.00128888544821,-0.190189692862,-0.287554961313,-0.177124810376,-0.252652717335,-0.421675710617,0.360030521062,0.265441434058,-0.43721407945,-0.42827043957,0.533887238324,-0.33836980808,0.400755092304,-0.203021815519,-0.439904406369,-0.515687869995,0.437063629289,-0.140571468635
s,0.275290280934,-0.0739139416933,0.155926967765,-0.529805630849,0.373479436861,-0.432464925601,-0.593547507635,0.450597408279,0.506245777276,-0.439105352965,0.216854129134,0.319463745934,-0.482373487917,-0.300338244149,-0.433017705919,-0.396389547172,0.267322393164,0.190954682269,-0.137262083737,-0.46231492276,0.372375069113,-0.331249532826,0.4568135639,0.332823213913,-0.317708426268,-0.44409553128,-0.400043326395,-0.0462977735261,0.345587682203,0.0720460068223
sh,-0.318363493404,0.134919227789,0.0904300110845,0.405203876794,0.0339343096912,-0.592780908083,0.0318196262724,-0.274332236115,0.00459074427262,-0.358683953482,0.142607545152,-0.259018798776,-0.329753730468,-0.299493490646,-0.591964131059,0.192402093316,-0.249917740349,0.642335575838,0.0374195719198,0.377465913616,-0.0820631148238,-0.128038723874,-0.431814720656,-0.0563866213272,-0.375505621787,-0.455403187146,-0.291712056504,-0.470235742718,0.25715718527,-0.201655121919
uh,0.754710976306,0.123752498388,-0.444843260776,-0.549245652309,0.544579344961,0.390444585636,0.378248022036,0.107879680135,-0.228954181086,0.549206522178,-0.162446184445,-0.621451878304,0.361123461273,0.161614191558,-0.0541250455116,0.777748761856,-0.371020441195,-0.143299197228,-0.301524994977,-0.264030134406,-0.149299599589,-0.541506245001,-0.346803772278,0.0271601901882,-0.627372067639,-0.0561176463736,0.49384134974,0.0104202196126,-0.0205708620757,-0.26361443091
oy,0.0431987039613,0.121778574961,0.144606438335,-0.101103210746,0.22709236884,0.0495999653575,0.259827240534,0.373197914496,-0.163648470905,0.263624245488,-0.114384733894,-0.137679123598,0.0804273396564,0.152659124958,0.0159801804817,0.0914342572729,-0.026105222147,-0.00308484580516,-0.0381113108552,0.0559326159597,-0.307083333097,0.0340591032884,-0.194329070148,0.118513085083,-0.0276873062119,0.101817627424,0.291117604338,0.217397926098,0.0426419709276,0.251006650201
v,-0.550225339436,-0.53031373906,0.291410491729,0.176605267255,-0.487725366435,-0.706462473229,-0.682385032131,0.594284771763,-0.412537711993,-0.441986974591,0.494160727719,-0.0145634497289,0.0577998979463,0.108611195328,-0.488216567185,0.162704320417,-0.363689165189,0.16572037382,-0.39611703794,0.167060117038,0.0386026062725,0.34875302567,0.506321691616,-0.105407172335,0.241625340004,-0.308382021626,-0.0641791833025,0.399106184668,-0.00705896639561,-0.29789780853
ow,-0.286254922775,-0.182406099406,0.171298343939,-0.178974230745,-0.0132355354387,0.518087959977,0.607975005673,0.368316220599,0.420604738173,0.41294507453,-0.359195830177,0.408174870129,-0.411208737227,0.462471710639,0.58473890077,-0.0240773956522,-0.449967764308,-0.500540660989,-0.22364869025,0.013758572008,-0.525270336413,-0.0152118570487,-0.114827003288,0.660464449973,-0.0180925299558,0.242947280013,0.428596697427,-0.462555794273,-0.426843657155,-0.450933802179
z,-0.305081482121,-0.637229236864,0.11454889208,-0.559750474318,-0.469815745555,-0.723414760288,-0.529309120495,-0.0141714066469,-0.172465195528,0.138874117574,0.153600121596,0.010047084069,0.243633538645,0.433570584037,0.457981361999,-0.249702639847,0.333853111291,0.345586418103,0.503826215317,-0.108193943768,-0.249372407408,-0.525638581018,0.165169762775,-0.483098803069,-0.241719820218,-0.362333388206,0.196194900402,-0.221233575475,0.0704764004937,-0.4319129441
uw,0.515454052647,-0.555308447971,-0.55320953548,-0.427734713294,0.628099767262,0.606304666853,-0.204095309854,0.32143452492,-0.0933310472882,-0.554758811015,0.460329764053,0.493388035824,-0.370641682685,-0.425094038201,0.470195619183,0.47662028475,-0.305695799086,-0.616302758259,0.167031575847,0.562467329153,-0.519346752028,0.316660896567,-0.382432642012,0.445568371134,-0.547743796282,0.623176329255,0.469093095,0.637071001753,0.26268474271,-0.52725185981
