label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
t,0.696251712604,0.237796072534,-0.336763891065,0.554653259544,-0.0846007882268,-0.728320528156,-0.818933409444,-0.885753528045,0.917714042449,-0.013936975202
<,0.109612909528,-0.0237019195349,0.0590243452924,-0.116791671754,0.112923381439,0.0109990894658,-0.178466824826,-0.0970821473234,0.0977441202469,-0.0443537874921
>,0.129194982337,-0.00555023035204,-0.0178066658918,-0.0341085548375,0.048068978369,0.00740312117081,-0.223908055732,0.105059401029,0.127839009774,-0.00294315794737
w,-0.147458630931,0.619393128036,0.846078324964,-0.0297334268114,0.903337825761,0.522829215177,-0.769437245226,0.593128587112,0.876988908933,-0.00769048409015
dh,-0.199713666048,-0.319943542905,-0.837495224962,0.915936930401,0.404560557309,0.857501745048,-0.89738937213,0.967490713262,0.820832701992,-0.868641682237
y,0.436304246891,-0.827021057428,0.0532510600876,0.50269622169,-0.555018425166,-0.544450028819,-0.715805407024,0.741272871641,0.8789342467,-0.0918920687745
hh,0.731278253485,-0.852785108678,-0.650748040635,-0.238336652267,0.714104438204,-0.216448998519,-0.834542857305,0.859087397083,0.578794883963,-0.307678348748
jh,-0.106871477495,0.340720493521,-0.0791448781698,-0.373385529367,0.553098884959,-0.280794914596,-0.528177469936,-0.148203574692,0.433866257034,-0.345749687855
em,0.883161026923,-0.666384159647,0.636660856185,-0.55074737097,0.87580157938,0.366901779028,0.487619127845,-0.64116528362,0.311587169129,-0.460433122572
b,-0.60990053401,0.391119023294,-0.495387919285,-0.689964486007,0.868884141932,0.0758006022297,-0.776675253907,0.189900747476,0.610298879377,-0.647565218737
d,0.0484416408882,-0.067426243084,0.499092872411,0.914399750616,0.639693907242,-1.13228869343,0.560483209202,0.171296191822,0.453280558421,-0.673274357942
g,-0.617579928376,0.806482512456,-0.23939928889,0.112434703073,0.906068923204,-0.114272567139,-0.335870846778,-0.000191569723397,-0.0722070222803,-0.727341198841
f,-0.2951075517,0.391341471376,-0.511895674151,0.0201243100822,0.0123488656752,-0.695388913688,-0.563295706034,0.325282671702,0.18441871965,-0.487480869011
h,0.192360211477,-0.0574839962737,-0.0845850289054,-0.0565824783875,0.115951301251,-0.00904959181534,-0.213807573912,0.0406739772566,0.147638811063,-0.0958709016605
k,0.765285034793,0.737013351739,-0.0312152247334,0.196539189765,0.208859352485,-0.716839692732,-0.602055001679,-0.1517274592,0.270670753091,0.0257607495333
m,-0.552680083947,0.236430395986,0.726688177701,0.8069810771,-0.0835787006048,-0.332343541072,-0.318118743828,0.0906925064289,0.209869745374,-0.377839877385
l,-0.738643048801,-0.581915070503,0.20639031781,0.0111230202963,0.315456055316,-0.099619864911,-0.340029694619,-0.913404501377,0.559965223107,-0.24642684159
n,-0.675885182509,-0.28857361814,-0.0402229531073,0.169519768747,0.609340503424,-0.614353075626,-0.806614728799,-0.270334072396,-0.63788177943,0.438170578584
p,-0.800066744339,0.728083520262,-0.671387985286,-0.0953588590142,-0.0355923793277,-0.140860581319,-1.09408055617,0.184328040841,0.572044958225,-0.0627344311881
s,0.427158956122,0.423143891478,0.0263979890581,0.40370929754,0.539487600883,-0.195889391008,-0.642591221821,0.359060552098,-0.633029197323,-0.178268360092
sh,-0.0338660254276,-0.0294571435795,0.496219040344,0.119915015037,0.274672920516,-0.309706708937,-0.924536507145,-0.106803587408,0.643185803557,-0.267458688045
uh,-0.518054007735,-0.514636170134,-0.203677634017,-0.834193397397,-0.772279702667,0.554308904854,0.433570932136,-0.283003616006,-0.88918575094,0.434287992289
oy,-0.098271952739,-0.0944688133307,0.0946925529453,0.0221170404224,-0.226442411164,0.526565662265,0.274904676371,-0.416494966463,0.0742235135301,0.222477508208
v,-0.842893867515,0.667325320453,0.512714333761,0.79557914551,0.0911579138551,-0.678830706195,-0.517087837981,0.412748872075,0.155715813998,-0.108518062345
ow,0.256549095848,0.645165903318,-0.230127744614,-0.235799364603,-0.655977355968,0.343367689655,0.885719706525,-0.754178527587,0.290922695827,-0.809009008748
z,-0.310855656446,-0.0551564517104,0.297729312665,-0.00537609316391,-0.175812502288,-0.647313072136,-0.279339143657,0.29432946634,0.256650806328,-0.0261980629214
uw,0.830027991995,0.520115307334,0.64528095214,-0.97908653157,-0.914943926567,0.936737194654,0.325995204215,0.58975074434,-0.9331618134,-0.760210720374
