"(u'ay', u'en')","(u'ay', u'en')",d,1
"(u'em', u'n')","(u'em', u'n')",ow,1
"(u'hh', u'n')","(u'hh', u'n')",ae,6
"(u'p', u'uw')","(u'p', u'uw')",y,10
"(u'ng', u't')","(u'ng', u't')",ey,2
"(u'l', u'b')","(u'b', u'l')",z,1
"(u'ch', u'n')","(u'ch', u'n')",ay,1
"(u'er', u'ae')","(u'ae', u'er')",m,1
"(u't', u'ae')","(u'ae', u't')",p,1
"(u'ae', u'r')","(u'ae', u'r')",v,1
"(u'v', u't')","(u't', u'v')",er,1
"(u'el', u'eh')","(u'eh', u'el')",hh,1
"(u'n', u'em')","(u'em', u'n')",iy,1
"(u'ih', u'ih')","(u'ih', u'ih')",z,8
"(u'l', u'ow')","(u'l', u'ow')",iy,1
"(u'ey', u'p')","(u'ey', u'p')",er,2
"(u's', u'ow')","(u'ow', u's')",s,8
"(u'hh', u'r')","(u'hh', u'r')",ae,4
"(u'ah', u'v')","(u'ah', u'v')",ay,1
"(u'v', u's')","(u's', u'v')",z,2
"(u'z', u'iy')","(u'iy', u'z')",n,1
"(u'ow', u'ey')","(u'ey', u'ow')",m,3
"(u'eh', u't')","(u'eh', u't')",m,4
"(u'p', u'm')","(u'm', u'p')",s,1
"(u'ae', u'y')","(u'ae', u'y')",d,7
"(u't', u'r')","(u'r', u't')",aa,15
"(u's', u'r')","(u'r', u's')",k,4
"(u'w', u'ah')","(u'ah', u'w')",er,1
"(u'z', u'eh')","(u'eh', u'z')",w,7
"(u'iy', u'ow')","(u'iy', u'ow')",l,3
"(u'b', u'ay')","(u'ay', u'b')",s,2
"(u'l', u'ah')","(u'ah', u'l')",ay,1
"(u'd', u'ae')","(u'ae', u'd')",hh,9
"(u'ch', u'z')","(u'ch', u'z')",iy,1
"(u'd', u'g')","(u'd', u'g')",ih,1
"(u'iy', u'd')","(u'd', u'iy')",ey,1
"(u'ah', u'g')","(u'ah', u'g')",z,3
"(u'w', u'l')","(u'l', u'w')",iy,2
"(u's', u's')","(u's', u's')",t,13
"(u'aa', u'd')","(u'aa', u'd')",r,9
"(u'n', u'er')","(u'er', u'n')",jh,1
"(u'er', u'f')","(u'er', u'f')",ey,1
"(u'p', u'l')","(u'l', u'p')",ah,1
"(u'r', u'iy')","(u'iy', u'r')",r,2
"(u's', u'm')","(u'm', u's')",uw,2
"(u't', u'ih')","(u'ih', u't')",en,1
"(u'ay', u'r')","(u'ay', u'r')",k,1
"(u'ow', u'r')","(u'ow', u'r')",th,2
"(u'aa', u'ih')","(u'aa', u'ih')",ch,5
"(u'ow', u'hh')","(u'hh', u'ow')",ch,1
"(u'v', u'eh')","(u'eh', u'v')",f,1
"(u'uh', u'jh')","(u'jh', u'uh')",d,3
"(u'ay', u'ah')","(u'ah', u'ay')",ah,1
"(u'ae', u'eh')","(u'ae', u'eh')",w,4
"(u'l', u'er')","(u'er', u'l')",ey,6
"(u'oy', u'ay')","(u'ay', u'oy')",r,1
"(u'ng', u'ih')","(u'ih', u'ng')",k,14
"(u'f', u'aw')","(u'aw', u'f')",t,1
"(u'ih', u'y')","(u'ih', u'y')",n,6
"(u'r', u'd')","(u'd', u'r')",ey,9
"(u'd', u'v')","(u'd', u'v')",ah,35
"(u'el', u'ah')","(u'ah', u'el')",s,1
"(u'd', u'aa')","(u'aa', u'd')",hh,1
"(u'd', u's')","(u'd', u's')",eh,1
"(u'v', u'k')","(u'k', u'v')",ah,1
"(u't', u'er')","(u'er', u't')",uw,1
"(u's', u'uw')","(u's', u'uw')",y,23
"(u'ey', u'l')","(u'ey', u'l')",p,1
"(u't', u'th')","(u't', u'th')",iy,3
"(u'z', u'aa')","(u'aa', u'z')",th,2
"(u'hh', u'y')","(u'hh', u'y')",iy,2
"(u'hh', u'z')","(u'hh', u'z')",uw,2
"(u'ng', u'ah')","(u'ah', u'ng')",k,12
"(u'w', u'th')","(u'th', u'w')",ey,2
"(u'iy', u'ih')","(u'ih', u'iy')",m,5
"(u'k', u't')","(u'k', u't')",ah,1
"(u'er', u's')","(u'er', u's')",th,1
"(u'ah', u'ih')","(u'ah', u'ih')",v,6
"(u'uw', u'ih')","(u'ih', u'uw')",dh,5
"(u'm', u'r')","(u'm', u'r')",aa,13
"(u'k', u's')","(u'k', u's')",ah,2
"(u'aw', u'ih')","(u'aw', u'ih')",th,1
"(u'k', u'ae')","(u'ae', u'k')",s,6
"(u'r', u'y')","(u'r', u'y')",ah,1
"(u'ah', u'p')","(u'ah', u'p')",m,8
"(u'd', u'ah')","(u'ah', u'd')",w,8
"(u'ae', u'aa')","(u'aa', u'ae')",z,1
"(u'n', u'r')","(u'n', u'r')",iy,1
"(u'd', u'iy')","(u'd', u'iy')",w,14
"(u'iy', u'ay')","(u'ay', u'iy')",ay,3
"(u'iy', u'f')","(u'f', u'iy')",aa,3
"(u'l', u'ow')","(u'l', u'ow')",f,2
"(u'ih', u'b')","(u'b', u'ih')",n,5
"(u'th', u'hh')","(u'hh', u'th')",ay,1
"(u'b', u's')","(u'b', u's')",ah,19
"(u'ey', u'hh')","(u'ey', u'hh')",d,2
"(u'n', u'ch')","(u'ch', u'n')",d,1
"(u'eh', u's')","(u'eh', u's')",r,3
"(u'ih', u'y')","(u'ih', u'y')",d,7
"(u'ey', u'iy')","(u'ey', u'iy')",hh,3
"(u's', u'eh')","(u'eh', u's')",s,1
"(u'z', u'ah')","(u'ah', u'z')",hh,1
"(u'uw', u'ae')","(u'ae', u'uw')",b,1
"(u'en', u'm')","(u'en', u'm')",t,1
"(u'ey', u'uw')","(u'ey', u'uw')",m,5
"(u'aw', u'ae')","(u'ae', u'aw')",dh,1
"(u'ah', u'b')","(u'ah', u'b')",l,1
"(u'iy', u'p')","(u'iy', u'p')",ow,1
"(u'l', u'ih')","(u'ih', u'l')",s,2
"(u'eh', u't')","(u'eh', u't')",r,3
"(u'ow', u'ah')","(u'ah', u'ow')",l,21
"(u'jh', u'k')","(u'jh', u'k')",ih,2
"(u'aa', u'eh')","(u'aa', u'eh')",jh,4
"(u'z', u'ah')","(u'ah', u'z')",n,4
"(u't', u't')","(u't', u't')",en,2
"(u'n', u'ay')","(u'ay', u'n')",t,10
"(u'g', u'sh')","(u'g', u'sh')",ey,1
"(u'uw', u'r')","(u'r', u'uw')",d,1
"(u'k', u'er')","(u'er', u'k')",ch,4
"(u'l', u'eh')","(u'eh', u'l')",ah,1
"(u'b', u'd')","(u'b', u'd')",ah,10
"(u'ay', u'r')","(u'ay', u'r')",l,1
"(u'ng', u'iy')","(u'iy', u'ng')",s,1
"(u'ae', u'iy')","(u'ae', u'iy')",p,1
"(u'eh', u'dh')","(u'dh', u'eh')",n,23
"(u'z', u'r')","(u'r', u'z')",ah,1
"(u'ay', u'iy')","(u'ay', u'iy')",t,1
"(u'ay', u'ay')","(u'ay', u'ay')",l,6
"(u'iy', u'uh')","(u'iy', u'uh')",l,4
"(u'm', u'ih')","(u'ih', u'm')",r,2
"(u'f', u't')","(u'f', u't')",uh,6
"(u'eh', u'm')","(u'eh', u'm')",t,2
"(u'n', u'b')","(u'b', u'n')",ow,9
"(u'th', u'ih')","(u'ih', u'th')",k,1
"(u'k', u'eh')","(u'eh', u'k')",t,1
"(u'ih', u'ih')","(u'ih', u'ih')",v,9
"(u'ow', u'uw')","(u'ow', u'uw')",d,1
"(u'n', u'm')","(u'm', u'n')",eh,1
"(u'v', u'y')","(u'v', u'y')",ey,1
"(u'l', u'sh')","(u'l', u'sh')",uw,1
"(u'dh', u'g')","(u'dh', u'g')",ey,8
"(u'uw', u'ey')","(u'ey', u'uw')",f,1
"(u'k', u't')","(u'k', u't')",aw,6
"(u'n', u'sh')","(u'n', u'sh')",ow,4
"(u'm', u's')","(u'm', u's')",ey,1
"(u'z', u'ey')","(u'ey', u'z')",m,1
"(u'ih', u'ey')","(u'ey', u'ih')",l,3
"(u'n', u't')","(u'n', u't')",t,29
"(u'aa', u'z')","(u'aa', u'z')",b,3
"(u'ay', u'ow')","(u'ay', u'ow')",g,2
"(u'dh', u'ae')","(u'ae', u'dh')",ey,1
"(u'b', u'l')","(u'b', u'l')",ih,8
"(u'ih', u'ah')","(u'ah', u'ih')",v,4
"(u'hh', u'm')","(u'hh', u'm')",aw,6
"(u'iy', u'p')","(u'iy', u'p')",ey,1
"(u'aa', u'n')","(u'aa', u'n')",n,2
"(u'm', u'eh')","(u'eh', u'm')",ay,2
"(u'iy', u'ah')","(u'ah', u'iy')",v,11
"(u'm', u'p')","(u'm', u'p')",ah,9
"(u'el', u't')","(u'el', u't')",s,2
"(u'iy', u'ah')","(u'ah', u'iy')",g,4
"(u's', u'dh')","(u'dh', u's')",ah,1
"(u'ih', u'ih')","(u'ih', u'ih')",d,2
"(u'ih', u'ey')","(u'ey', u'ih')",d,1
"(u'ah', u'f')","(u'ah', u'f')",d,2
"(u'k', u's')","(u'k', u's')",ow,3
"(u'ow', u'sh')","(u'ow', u'sh')",r,3
"(u'z', u'ae')","(u'ae', u'z')",b,3
"(u'ae', u't')","(u'ae', u't')",ey,1
"(u'm', u'ay')","(u'ay', u'm')",sh,1
"(u'ch', u'iy')","(u'ch', u'iy')",sh,1
"(u'uw', u'l')","(u'l', u'uw')",s,1
"(u'ih', u'sh')","(u'ih', u'sh')",p,2
"(u'r', u'v')","(u'r', u'v')",ow,2
"(u'dh', u'ah')","(u'ah', u'dh')",iy,20
"(u'v', u'ih')","(u'ih', u'v')",s,1
"(u'er', u'ow')","(u'er', u'ow')",ah,1
"(u'z', u'm')","(u'm', u'z')",ay,3
"(u'm', u't')","(u'm', u't')",z,2
"(u'n', u't')","(u'n', u't')",s,12
"(u'ay', u'y')","(u'ay', u'y')",d,1
"(u'p', u'aa')","(u'aa', u'p')",el,1
"(u'dh', u'n')","(u'dh', u'n')",ey,7
"(u'y', u'r')","(u'r', u'y')",ow,18
"(u'd', u'ay')","(u'ay', u'd')",w,3
"(u't', u'eh')","(u'eh', u't')",f,3
"(u'r', u'b')","(u'b', u'r')",t,1
"(u'f', u'iy')","(u'f', u'iy')",hh,2
"(u'ah', u'd')","(u'ah', u'd')",m,6
"(u'ow', u'hh')","(u'hh', u'ow')",em,10
"(u'ah', u'd')","(u'ah', u'd')",jh,1
"(u'ah', u'eh')","(u'ah', u'eh')",p,2
"(u'r', u'f')","(u'f', u'r')",eh,2
"(u'uw', u'ay')","(u'ay', u'uw')",m,4
"(u'n', u'l')","(u'l', u'n')",p,3
"(u'ey', u'aa')","(u'aa', u'ey')",jh,2
"(u'ow', u'ow')","(u'ow', u'ow')",s,6
"(u'uw', u'aa')","(u'aa', u'uw')",l,1
"(u'w', u'w')","(u'w', u'w')",ey,2
"(u'r', u'p')","(u'p', u'r')",z,2
"(u'aa', u't')","(u'aa', u't')",d,1
"(u'aa', u'er')","(u'aa', u'er')",t,3
"(u'm', u'r')","(u'm', u'r')",g,2
"(u'w', u'iy')","(u'iy', u'w')",er,1
"(u'l', u's')","(u'l', u's')",ey,4
"(u'ah', u's')","(u'ah', u's')",t,13
"(u't', u'ow')","(u'ow', u't')",m,4
"(u'ih', u'eh')","(u'eh', u'ih')",th,1
"(u'ng', u'eh')","(u'eh', u'ng')",dh,5
"(u'r', u'f')","(u'f', u'r')",t,1
"(u'l', u'r')","(u'l', u'r')",d,6
"(u'z', u'eh')","(u'eh', u'z')",jh,1
"(u'n', u'jh')","(u'jh', u'n')",ow,1
"(u'ch', u'ay')","(u'ay', u'ch')",v,1
"(u't', u'ah')","(u'ah', u't')",jh,4
"(u'ah', u'uw')","(u'ah', u'uw')",l,1
"(u'f', u'r')","(u'f', u'r')",ah,25
"(u'eh', u'ch')","(u'ch', u'eh')",n,2
"(u'uw', u'uh')","(u'uh', u'uw')",p,2
"(u'uw', u's')","(u's', u'uw')",ah,1
"(u'ow', u't')","(u'ow', u't')",s,23
"(u'ih', u'ah')","(u'ah', u'ih')",m,6
"(u'ih', u'ay')","(u'ay', u'ih')",s,4
"(u'eh', u'y')","(u'eh', u'y')",l,5
"(u'ah', u'ow')","(u'ah', u'ow')",z,2
"(u'ah', u'w')","(u'ah', u'w')",m,20
"(u't', u't')","(u't', u't')",ow,3
"(u'er', u'l')","(u'er', u'l')",aa,6
"(u'v', u'ih')","(u'ih', u'v')",dh,2
"(u'n', u's')","(u'n', u's')",ih,3
"(u'd', u'eh')","(u'd', u'eh')",n,4
"(u'ay', u'w')","(u'ay', u'w')",p,1
"(u'n', u'aa')","(u'aa', u'n')",th,1
"(u'm', u'r')","(u'm', u'r')",f,2
"(u't', u'm')","(u'm', u't')",uw,13
"(u'v', u'ey')","(u'ey', u'v')",w,3
"(u'aa', u'ay')","(u'aa', u'ay')",sh,1
"(u'ay', u'ay')","(u'ay', u'ay')",w,2
"(u'r', u'ey')","(u'ey', u'r')",z,6
"(u'v', u'r')","(u'r', u'v')",ah,1
"(u'uw', u'th')","(u'th', u'uw')",ay,1
"(u'v', u'z')","(u'v', u'z')",iy,1
"(u'iy', u'ay')","(u'ay', u'iy')",b,2
"(u'uw', u'aa')","(u'aa', u'uw')",k,3
"(u'er', u'jh')","(u'er', u'jh')",z,1
"(u'ay', u'ow')","(u'ay', u'ow')",d,45
"(u'ey', u'ay')","(u'ay', u'ey')",z,2
"(u'n', u'k')","(u'k', u'n')",el,2
"(u'ch', u's')","(u'ch', u's')",er,2
"(u't', u'aa')","(u'aa', u't')",uw,3
"(u'n', u'm')","(u'm', u'n')",iy,4
"(u'ah', u'y')","(u'ah', u'y')",ch,1
"(u'n', u'th')","(u'n', u'th')",ay,6
"(u'aa', u'w')","(u'aa', u'w')",d,1
"(u'iy', u'g')","(u'g', u'iy')",v,2
"(u'dh', u'y')","(u'dh', u'y')",ey,4
"(u't', u'ow')","(u'ow', u't')",s,14
"(u'f', u'f')","(u'f', u'f')",ih,3
"(u'b', u'z')","(u'b', u'z')",iy,1
"(u'g', u'v')","(u'g', u'v')",ah,5
"(u'aa', u's')","(u'aa', u's')",r,2
"(u'en', u'r')","(u'en', u'r')",t,3
"(u'b', u't')","(u'b', u't')",aa,7
"(u'ih', u'hh')","(u'hh', u'ih')",f,2
"(u'hh', u'p')","(u'hh', u'p')",iy,2
"(u't', u'th')","(u't', u'th')",s,1
"(u'uh', u'ae')","(u'ae', u'uh')",d,9
"(u'l', u'hh')","(u'hh', u'l')",em,1
"(u'p', u'eh')","(u'eh', u'p')",g,2
"(u'w', u'f')","(u'f', u'w')",ay,6
"(u'eh', u'ah')","(u'ah', u'eh')",l,4
"(u'l', u'aa')","(u'aa', u'l')",s,1
"(u'm', u't')","(u'm', u't')",s,3
"(u'dh', u'ey')","(u'dh', u'ey')",iy,2
"(u'ah', u'ay')","(u'ah', u'ay')",v,1
"(u'aa', u'ey')","(u'aa', u'ey')",n,2
"(u'l', u'y')","(u'l', u'y')",er,1
"(u'l', u't')","(u'l', u't')",eh,3
"(u'er', u'ow')","(u'er', u'ow')",n,5
"(u'ay', u'r')","(u'ay', u'r')",b,3
"(u'ng', u's')","(u'ng', u's')",k,2
"(u'hh', u't')","(u'hh', u't')",iy,4
"(u'eh', u'er')","(u'eh', u'er')",dh,4
"(u'ey', u'n')","(u'ey', u'n')",eh,2
"(u'ih', u'aw')","(u'aw', u'ih')",ng,4
"(u'ih', u'f')","(u'f', u'ih')",l,1
"(u'f', u'r')","(u'f', u'r')",aa,2
"(u'p', u'ah')","(u'ah', u'p')",t,1
"(u'uw', u'ay')","(u'ay', u'uw')",w,4
"(u't', u'dh')","(u'dh', u't')",ah,3
"(u'f', u'er')","(u'er', u'f')",th,1
"(u'aa', u'w')","(u'aa', u'w')",r,1
"(u'ah', u'th')","(u'ah', u'th')",ay,2
"(u'r', u'b')","(u'b', u'r')",aa,28
"(u'uw', u'p')","(u'p', u'uw')",l,2
"(u'ae', u'ey')","(u'ae', u'ey')",n,4
"(u'aa', u'n')","(u'aa', u'n')",r,7
"(u'ey', u'eh')","(u'eh', u'ey')",p,2
"(u'iy', u'ow')","(u'iy', u'ow')",t,1
"(u'th', u'iy')","(u'iy', u'th')",l,1
"(u'ah', u'l')","(u'ah', u'l')",k,3
"(u'ah', u'iy')","(u'ah', u'iy')",v,1
"(u'jh', u'n')","(u'jh', u'n')",eh,8
"(u'w', u'n')","(u'n', u'w')",aa,47
"(u'eh', u'dh')","(u'dh', u'eh')",t,5
"(u'ng', u'l')","(u'l', u'ng')",ey,2
"(u'ah', u'ey')","(u'ah', u'ey')",m,12
"(u'p', u's')","(u'p', u's')",ah,1
"(u'er', u'l')","(u'er', u'l')",ow,1
"(u'er', u'n')","(u'er', u'n')",ae,19
"(u'ae', u'n')","(u'ae', u'n')",t,1
"(u'ih', u'ih')","(u'ih', u'ih')",ng,24
"(u'z', u'aa')","(u'aa', u'z')",n,3
"(u'm', u'ey')","(u'ey', u'm')",w,2
"(u'r', u'ih')","(u'ih', u'r')",ay,5
"(u'r', u'ng')","(u'ng', u'r')",ih,13
"(u'ah', u'n')","(u'ah', u'n')",p,1
"(u'aa', u'f')","(u'aa', u'f')",n,1
"(u'uw', u'dh')","(u'dh', u'uw')",ah,1
"(u'n', u'w')","(u'n', u'w')",s,1
"(u'r', u'ow')","(u'ow', u'r')",sh,1
"(u'ay', u'm')","(u'ay', u'm')",ah,4
"(u'ah', u'p')","(u'ah', u'p')",n,2
"(u's', u'd')","(u'd', u's')",eh,25
"(u't', u'ey')","(u'ey', u't')",er,1
"(u'ah', u'uw')","(u'ah', u'uw')",y,7
"(u'b', u'n')","(u'b', u'n')",ow,1
"(u'm', u's')","(u'm', u's')",p,1
"(u'd', u't')","(u'd', u't')",iy,1
"(u'eh', u'k')","(u'eh', u'k')",d,1
"(u'ng', u'eh')","(u'eh', u'ng')",y,1
"(u'm', u'b')","(u'b', u'm')",iy,2
"(u'ah', u'oy')","(u'ah', u'oy')",p,1
"(u'f', u't')","(u'f', u't')",ay,1
"(u'ah', u'ow')","(u'ah', u'ow')",f,2
"(u'd', u'ay')","(u'ay', u'd')",t,3
"(u'el', u'ow')","(u'el', u'ow')",s,3
"(u'uw', u'l')","(u'l', u'uw')",ey,5
"(u'n', u'b')","(u'b', u'n')",iy,5
"(u'v', u'ih')","(u'ih', u'v')",ey,1
"(u'eh', u'g')","(u'eh', u'g')",d,1
"(u'w', u'ay')","(u'ay', u'w')",er,1
"(u'iy', u'dh')","(u'dh', u'iy')",er,2
"(u'ae', u'ah')","(u'ae', u'ah')",t,8
"(u'ae', u'k')","(u'ae', u'k')",v,1
"(u't', u'n')","(u'n', u't')",er,16
"(u't', u'aa')","(u'aa', u't')",iy,1
"(u'y', u't')","(u't', u'y')",uw,12
"(u'ih', u'th')","(u'ih', u'th')",th,1
"(u't', u't')","(u't', u't')",aa,1
"(u'd', u'b')","(u'b', u'd')",z,2
"(u'k', u'ay')","(u'ay', u'k')",hh,1
"(u'er', u'eh')","(u'eh', u'er')",r,1
"(u'ae', u'n')","(u'ae', u'n')",z,1
"(u't', u'ow')","(u'ow', u't')",uw,2
"(u'aw', u'ae')","(u'ae', u'aw')",k,1
"(u'l', u's')","(u'l', u's')",s,1
"(u's', u'ah')","(u'ah', u's')",b,5
"(u'ey', u'k')","(u'ey', u'k')",s,2
"(u'r', u'ay')","(u'ay', u'r')",k,1
"(u'ng', u'aw')","(u'aw', u'ng')",hh,5
"(u'eh', u'iy')","(u'eh', u'iy')",d,5
"(u't', u'iy')","(u'iy', u't')",l,16
"(u'ng', u'p')","(u'ng', u'p')",k,3
"(u'ey', u'f')","(u'ey', u'f')",d,1
"(u'l', u'aw')","(u'aw', u'l')",iy,1
"(u's', u'b')","(u'b', u's')",ow,2
"(u'p', u'n')","(u'n', u'p')",ae,13
"(u'ow', u'v')","(u'ow', u'v')",eh,3
"(u'z', u'l')","(u'l', u'z')",eh,1
"(u'm', u'ey')","(u'ey', u'm')",m,1
"(u'k', u'iy')","(u'iy', u'k')",hh,7
"(u'b', u'>')","(u'>', u'b')",z,1
"(u'y', u'ey')","(u'ey', u'y')",ae,1
"(u'ey', u'iy')","(u'ey', u'iy')",dh,1
"(u'er', u'ih')","(u'er', u'ih')",t,1
"(u'aa', u'ow')","(u'aa', u'ow')",l,6
"(u'n', u'r')","(u'n', u'r')",d,6
"(u'eh', u'r')","(u'eh', u'r')",n,1
"(u'r', u'w')","(u'r', u'w')",ah,1
"(u'w', u'n')","(u'n', u'w')",ah,47
"(u'w', u'hh')","(u'hh', u'w')",iy,3
"(u'ah', u'eh')","(u'ah', u'eh')",z,2
"(u'ay', u'd')","(u'ay', u'd')",v,4
"(u'z', u't')","(u't', u'z')",ey,6
"(u'ow', u'ah')","(u'ah', u'ow')",t,2
"(u'm', u'er')","(u'er', u'm')",s,2
"(u'el', u'er')","(u'el', u'er')",g,2
"(u'ow', u'ih')","(u'ih', u'ow')",g,1
"(u'd', u'hh')","(u'd', u'hh')",uw,2
"(u'l', u'eh')","(u'eh', u'l')",n,1
"(u'ah', u'd')","(u'ah', u'd')",v,1
"(u'ay', u'r')","(u'ay', u'r')",ay,1
"(u'r', u'z')","(u'r', u'z')",el,2
"(u'en', u'ay')","(u'ay', u'en')",t,1
"(u'ay', u'uh')","(u'ay', u'uh')",l,3
"(u'v', u'ah')","(u'ah', u'v')",p,1
"(u'ih', u'dh')","(u'dh', u'ih')",s,3
"(u'ey', u'jh')","(u'ey', u'jh')",ch,1
"(u'n', u'aa')","(u'aa', u'n')",d,10
"(u'd', u'ih')","(u'd', u'ih')",b,5
"(u'ay', u'er')","(u'ay', u'er')",f,1
"(u'r', u'dh')","(u'dh', u'r')",th,2
"(u'ey', u'r')","(u'ey', u'r')",p,10
"(u's', u'ay')","(u'ay', u's')",m,4
"(u'z', u'z')","(u'z', u'z')",ih,3
"(u'er', u'ah')","(u'ah', u'er')",m,6
"(u'hh', u'm')","(u'hh', u'm')",er,5
"(u'v', u'iy')","(u'iy', u'v')",s,2
"(u'b', u't')","(u'b', u't')",aw,39
"(u'ey', u'uh')","(u'ey', u'uh')",sh,2
"(u'ay', u'ae')","(u'ae', u'ay')",s,1
"(u'm', u'ah')","(u'ah', u'm')",b,30
"(u'ih', u'ay')","(u'ay', u'ih')",f,9
"(u'ih', u'g')","(u'g', u'ih')",ng,7
"(u'z', u'ow')","(u'ow', u'z')",hh,2
"(u'n', u'y')","(u'n', u'y')",m,1
"(u'ay', u'ah')","(u'ah', u'ay')",n,1
"(u'ih', u'ey')","(u'ey', u'ih')",t,3
"(u'g', u'k')","(u'g', u'k')",ow,1
"(u'ey', u'k')","(u'ey', u'k')",ow,1
"(u'ay', u'n')","(u'ay', u'n')",ae,4
"(u'uh', u'ih')","(u'ih', u'uh')",l,1
"(u's', u'sh')","(u's', u'sh')",ow,5
"(u'ay', u'b')","(u'ay', u'b')",s,1
"(u'uw', u'ah')","(u'ah', u'uw')",zh,8
"(u'b', u'y')","(u'b', u'y')",iy,1
"(u'iy', u'm')","(u'iy', u'm')",ay,8
"(u's', u'ow')","(u'ow', u's')",m,1
"(u'm', u'ah')","(u'ah', u'm')",ey,2
"(u'sh', u'ae')","(u'ae', u'sh')",ay,1
"(u'g', u'ah')","(u'ah', u'g')",z,1
"(u'm', u'f')","(u'f', u'm')",z,1
"(u'>', u'ah')","(u'>', u'ah')",<,1
"(u'iy', u'iy')","(u'iy', u'iy')",r,9
"(u'ng', u'r')","(u'ng', u'r')",eh,1
"(u'dh', u'ow')","(u'dh', u'ow')",ey,1
"(u'iy', u'p')","(u'iy', u'p')",z,5
"(u'ng', u'p')","(u'ng', u'p')",ah,10
"(u'd', u'r')","(u'd', u'r')",t,4
"(u'eh', u'ey')","(u'eh', u'ey')",k,2
"(u'ey', u'jh')","(u'ey', u'jh')",n,3
"(u'ih', u'y')","(u'ih', u'y')",m,1
"(u'ay', u'aa')","(u'aa', u'ay')",m,9
"(u'uw', u'ow')","(u'ow', u'uw')",m,1
"(u'r', u'iy')","(u'iy', u'r')",dh,13
"(u'uw', u'ih')","(u'ih', u'uw')",l,6
"(u'eh', u'd')","(u'd', u'eh')",r,4
"(u'ey', u'uw')","(u'ey', u'uw')",d,2
"(u'r', u'aa')","(u'aa', u'r')",l,1
"(u'z', u'n')","(u'n', u'z')",aa,5
"(u'hh', u'ch')","(u'ch', u'hh')",er,1
"(u'aa', u'hh')","(u'aa', u'hh')",ng,1
"(u'n', u'f')","(u'f', u'n')",d,9
"(u'z', u'ih')","(u'ih', u'z')",iy,1
"(u'p', u'ah')","(u'ah', u'p')",jh,1
"(u'er', u'd')","(u'd', u'er')",d,1
"(u'v', u'y')","(u'v', u'y')",z,1
"(u'ay', u'ih')","(u'ay', u'ih')",l,7
"(u'y', u'ng')","(u'ng', u'y')",ah,5
"(u'l', u'b')","(u'b', u'l')",d,3
"(u'n', u'f')","(u'f', u'n')",ey,1
"(u'ih', u'ih')","(u'ih', u'ih')",s,5
"(u'v', u'v')","(u'v', u'v')",eh,1
"(u'eh', u'ow')","(u'eh', u'ow')",n,1
"(u'ah', u'y')","(u'ah', u'y')",d,1
"(u'd', u'hh')","(u'd', u'hh')",z,2
"(u'ay', u'b')","(u'ay', u'b')",t,3
"(u'uw', u'n')","(u'n', u'uw')",ae,18
"(u'r', u'r')","(u'r', u'r')",z,3
"(u't', u'aa')","(u'aa', u't')",s,7
"(u'ih', u'g')","(u'g', u'ih')",d,2
"(u'ow', u'z')","(u'ow', u'z')",n,1
"(u'uw', u'hh')","(u'hh', u'uw')",em,1
"(u'k', u'r')","(u'k', u'r')",t,3
"(u'g', u'r')","(u'g', u'r')",aa,4
"(u'en', u'hh')","(u'en', u'hh')",t,3
"(u'r', u'ae')","(u'ae', u'r')",uw,1
"(u'l', u'aa')","(u'aa', u'l')",z,1
"(u'ch', u'eh')","(u'ch', u'eh')",s,1
"(u'm', u'dh')","(u'dh', u'm')",z,7
"(u's', u'uh')","(u's', u'uh')",l,1
"(u'er', u'dh')","(u'dh', u'er')",b,1
"(u'ey', u'th')","(u'ey', u'th')",t,1
"(u'ih', u'iy')","(u'ih', u'iy')",r,5
"(u'ey', u'ae')","(u'ae', u'ey')",m,3
"(u'ae', u'ih')","(u'ae', u'ih')",v,4
"(u'n', u'ay')","(u'ay', u'n')",aw,5
"(u'eh', u'ae')","(u'ae', u'eh')",r,11
"(u'dh', u'ae')","(u'ae', u'dh')",iy,3
"(u'uw', u'ah')","(u'ah', u'uw')",k,4
"(u'ah', u'r')","(u'ah', u'r')",ow,5
"(u'n', u'eh')","(u'eh', u'n')",l,1
"(u'er', u'p')","(u'er', u'p')",ch,2
"(u'd', u'ow')","(u'd', u'ow')",hh,1
"(u's', u'ay')","(u'ay', u's')",ay,1
"(u'k', u'p')","(u'k', u'p')",s,12
"(u'ey', u'dh')","(u'dh', u'ey')",v,1
"(u'b', u'iy')","(u'b', u'iy')",r,1
"(u'uw', u'w')","(u'uw', u'w')",s,1
"(u'd', u'ey')","(u'd', u'ey')",m,1
"(u'aa', u'g')","(u'aa', u'g')",p,1
"(u'iy', u'eh')","(u'eh', u'iy')",g,5
"(u'ih', u'jh')","(u'ih', u'jh')",ng,2
"(u'k', u'iy')","(u'iy', u'k')",m,3
"(u'ah', u's')","(u'ah', u's')",m,11
"(u'uw', u'th')","(u'th', u'uw')",d,1
"(u'r', u'ow')","(u'ow', u'r')",b,1
"(u'ay', u'dh')","(u'ay', u'dh')",d,2
"(u'r', u'k')","(u'k', u'r')",eh,10
"(u'p', u'g')","(u'g', u'p')",el,3
"(u'n', u't')","(u'n', u't')",aw,1
"(u'uw', u'ow')","(u'ow', u'uw')",k,4
"(u'dh', u'ow')","(u'dh', u'ow')",er,1
"(u't', u'ay')","(u'ay', u't')",w,3
"(u'r', u'l')","(u'l', u'r')",eh,2
"(u'g', u'ay')","(u'ay', u'g')",ow,1
