label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25
f,-0.645909973979,-0.216625616925,0.173604259261,-0.664848210744,-0.551442411671,0.0151802458998,0.561581738062,-0.657262384017,-0.410727599034,-0.042256269573,0.316698220421,-0.460056264488,-0.163976563624,-0.758307469288,-0.252084558916,0.359507305647,-0.357382648114,0.00115097553102,0.667485143936,-0.540256238026,0.225002146314,0.228169465163,0.389977785394,0.528210445868,0.57052929257
h,0.0323372023488,-0.0654255039416,0.0257550622779,0.0307652262636,0.00740041055144,-0.0172296176301,0.0432621405069,-0.117691201872,0.081826932862,0.0279650099264,0.0435295322536,-0.0981011697211,-0.066363815828,-0.0100741156561,-0.00180887357248,0.00995627493691,0.0992037681145,0.0157790493962,0.00848759108856,0.0653420188518,-0.00137234768327,-0.0921685776066,0.0309323523429,-0.0454480122896,0.0241740522009
k,0.293687119169,0.718473337862,0.232015821053,0.0641579374162,-0.509982912455,-0.418276153212,-0.490721937997,-0.13394236104,0.472076497632,0.369824306588,-0.372024776629,0.422086224412,0.101283425259,-0.627360057032,-0.286283202174,-0.384593833981,-0.800831788265,0.0119169233975,0.466316199471,-0.660014579368,-0.335924856052,-0.215989162124,0.383792090823,-0.520855388099,-0.0642327986914
iyn,0.0637351303036,-0.0179770444309,-0.0232013019637,0.0392397690471,0.020507159383,-0.0709006970167,0.0573771478456,-0.153846690653,0.0542499957818,-0.00854113238863,0.0743702714357,-0.167865622444,-0.0652518165221,-0.0124698167,0.00212984399519,0.0223216336233,0.18003946693,0.0199242217044,-0.0557293838893,0.0962866116743,-0.00817572443138,-0.124049888658,0.0853999496658,-0.0799333678861,-0.00888789163665
m,0.576040632052,0.283708622018,0.593158910561,-0.795675851977,0.169682123773,0.434902841635,-0.176989891106,-0.049882976233,-0.740269076301,-0.344075364105,0.413262770833,0.771922885839,0.0136754396656,-0.564920259479,-0.306132169071,0.58201443656,-0.252259391741,-0.555524675682,-0.488916075298,0.206970464082,0.325633959263,0.29159753235,-0.0881120040542,-0.825032075379,0.21705149423
l,0.129675082171,-0.401927909865,-0.672063470306,0.0961168566478,-0.272137699212,-0.39822084974,0.452016897144,-0.258839838577,0.47857033078,-0.425474921582,0.031576997599,0.586486859596,0.210243148578,-0.464621703729,-0.188260853265,0.651869805591,0.622030608729,-0.742166844652,0.462337780738,0.300163810396,0.737819218282,-0.236197422834,-0.728031684486,-0.134047323328,0.594786611974
o,0.0387846861034,-0.0657226831245,0.0209473616497,0.0275605760944,0.0160457339643,-0.0185377347401,0.0397787037697,-0.118033748232,0.0725740887252,0.0219788318631,0.0413525642665,-0.101255074167,-0.0600565010384,-0.00664245529826,-0.00984949824199,0.015205900552,0.110816851592,0.0167900542839,0.00338985813591,0.0758726267894,-0.0015498235554,-0.11106091666,0.0389079398512,-0.0416301652654,0.0243155413207
n,0.12982290602,-0.577957908884,0.354548326145,0.258957678952,0.570737598266,0.707383981245,0.464329930659,0.439410053685,0.639640076727,-0.30972988802,-0.0150959434003,0.878575702057,0.131642527786,-0.367221109168,0.196763714086,0.319440556408,0.130178519678,-0.235702436049,-0.106169232254,-0.0701037316982,0.321266520498,0.549522329875,0.512867786757,0.88718947588,-0.531787483647
p,-0.513505356112,0.4515959664,-0.320007050067,-0.520709703743,-0.50430132676,0.611582232637,-0.445216625566,-0.978594039054,0.188879540955,-0.342742831966,-0.500188717068,-0.445384112859,0.023027247118,0.303203424366,-0.683340271215,0.211733622906,0.0441569792916,-0.316952497067,0.422221050909,0.242126296067,-0.199437607214,0.625229773411,-0.10617673562,-0.672772691214,0.371761253261
s,0.800323545212,-0.270830702061,0.599980440429,-0.605464663581,-0.154097147541,0.328615918095,0.433537068358,0.662884342,-0.208652884627,0.375749672942,-0.286903739774,-0.463995457034,0.384791292198,-0.221725182765,0.0043351508957,-0.162769431663,0.632564928957,0.216603296775,0.903914626201,-0.58347694633,-0.848589531795,0.593911729085,-0.216386302193,-0.302599211143,0.145680095442
sh,0.332528930755,-0.551980696223,-0.354687047098,0.399725286477,-0.0504313879162,0.55780160493,-0.59620997294,-0.473537391615,0.111943167047,0.351642185389,-0.400293323641,0.578291735785,-0.514740138991,0.000486150653794,-0.53914416627,-0.143767716796,0.784790730488,0.09256588583,0.526125140561,-0.266183186421,-0.520086120832,0.173223725532,-0.0113773261668,0.0683358044327,-0.330066592254
uh,-0.217386390117,-0.424106106441,0.401421565401,0.505382662266,-0.35335598606,0.332066202654,0.208563571766,0.337275705301,0.368281384702,-0.102481503778,0.0744380592998,-0.756784272088,-0.328764139578,-0.341059338124,-0.0531914346834,-0.413763202211,0.638972163135,-0.521798631175,-0.510337254302,0.48640465217,-0.512262465822,-0.646715223127,-0.0311440764813,0.250691421979,0.599282445334
oy,0.193984137695,0.145412629085,-0.0610361924873,-0.0215609676251,0.00167140327849,-0.239419891755,0.158307434063,-0.168311939232,0.45867530383,-0.0178680532341,0.0908183707732,-0.395300037353,0.0405683901759,0.182827113304,0.241388436714,-0.195117238743,-0.00599719607542,-0.0259726034268,0.36606184162,0.45080936533,0.233192453317,-0.632054503909,0.104940494201,-0.0726753493839,0.315753974724
v,-0.385882053747,-0.585809348936,-0.20664718068,0.124197377495,-0.550896541359,-0.493731233104,-0.0550276011262,-0.00768282784796,-0.660426348848,-0.51213001173,0.0182739453598,0.665331557935,0.126770403736,-0.653828895964,-0.0708680834916,0.276814884674,-0.360313620482,0.779440857867,0.21479808492,0.728209889207,0.0559756358534,0.460145652566,0.55895089707,-0.319767833345,0.24606209582
y,-0.630581474368,-0.473584110834,0.616326796574,0.545220229012,0.280712417247,0.0269813775656,0.289508901424,-0.291591771033,-0.526835911067,-0.0469345798257,0.705274491408,-0.0262735092211,-0.709098520663,0.247089609645,-0.703763624599,0.434384572474,-0.230896342727,0.400184269818,0.72593876738,-0.486827867869,-0.11064986835,-0.336102243236,-0.673233138773,-0.259359487685,-0.547259066212
ihn,0.159667274219,-0.0381816955003,0.199981504831,0.00129423871656,-0.0245198510089,-0.135030316702,-0.0451191436905,-0.335753786803,0.289622070466,0.0544921925864,-0.0467884930006,-0.329913531825,-0.0105510095915,-0.14050780762,0.199394225505,0.0683065565316,0.34476724519,0.171945264653,-0.0588853921153,0.309305124134,0.0677172178232,-0.204603992418,0.19947369684,-0.0117522712741,0.00897398688295
z,0.255012521556,-0.664242482602,-0.521268264147,0.0600129476012,0.423607541313,0.399647155133,0.285107071887,0.631744571995,-0.295222412526,0.232759846162,0.417442801628,-0.472837697996,-0.447360179489,0.689467394636,-0.337442997507,-0.0746125875967,-0.0503216342001,-0.403241357143,0.668186833327,0.381982698835,0.521490114366,0.766285131211,0.382276655554,-0.874735305033,0.237335497088
uw,0.340804662738,0.854139481817,0.5545357573,-0.0526125786639,0.679782060013,-0.18964094114,0.0153806341911,-0.434499077505,-0.467640321762,-0.364754859576,0.0912854548863,-0.726989390282,-0.516894200431,0.46431532847,0.0919557774138,-0.621249277873,0.605603215084,0.159932488765,-0.0719318857503,0.354118379545,-0.647344060797,-0.444675262482,0.228278766298,-0.566032047617,0.591513176007
uwn,0.0464767073664,-0.0474146670373,0.0282212476418,0.0194170186869,0.0274628757278,-0.0390438175725,0.0331894554678,-0.127447503873,0.0626415770751,0.00964747493911,0.045233301852,-0.125159385264,-0.0562987157985,0.00853274642796,-0.0139870892166,0.00551982764737,0.155802872172,0.027129897635,-0.0207377761687,0.0963010785852,0.00434102429044,-0.145858096638,0.0612916470893,-0.0354267872685,0.0332036864105
