label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10
ch,0.556578344724,-0.454976651485,0.726731587167,-0.499500243202,0.0843858204809,0.834362166966,-0.691231963875,-0.191882965424,-0.198094262274,-0.975123290841
ey,-0.324588922492,-0.781697768614,0.304257070732,0.465542901952,-0.722649172336,1.02014413945,-0.775491623437,0.162512487781,0.933386030443,1.07913680958
aw,-0.602174681022,0.856367715868,-0.608464241494,0.26867773897,-0.779507226181,0.0642941863425,0.40624109823,-0.0832303358857,-0.585476807755,0.684576176263
ay,-1.2137798482,0.943967132849,0.366568102851,1.01471540848,-0.278606949644,0.613861272041,0.852847093188,-0.605256970998,0.676436817249,-0.139592592209
zh,-0.421978030863,-0.319318603114,-0.113076587237,-0.0456814056558,0.329221826991,0.082426949564,0.095635653859,-0.169379773731,-0.393884279643,-0.0639001451585
tq,-0.619094351656,0.936541659772,-0.800027677362,-0.70630162889,1.04753185652,0.296319452057,-0.0084889007685,0.990885695992,-0.702258007112,0.153230358386
er,0.847794346359,-1.20285015761,0.221332437953,0.0107393312921,0.70204738525,0.0833784218365,0.955176611862,0.474638042684,0.598369224925,0.921977647117
#,-0.117747838001,-0.0305218230216,-0.0049968433674,0.033587074586,-0.0128307850152,0.140050927458,0.0930912652949,-0.0115399245524,0.0241869387486,0.0322756638531
ayn,-0.0767458762368,-0.0210783471653,0.032092743369,0.0899777084765,-0.14058646664,0.18526475039,0.191154388581,0.0257621239682,0.0457772667247,0.14179657371
eng,-0.128238509134,-0.0903487274138,-0.0634802745187,0.0280474376609,-0.0181705419149,0.185783846326,0.11221423559,-0.0662019618518,0.0357760673503,0.0522274108721
aan,-0.134901605274,-0.118492405098,0.0104666589545,0.00937443614602,-0.19673001719,0.181848868618,0.29516428572,-0.108627601284,0.0513491472766,0.281767814862
eyn,-0.109753823578,-0.0551827033233,-0.0310425295711,0.0484934147478,-0.140995711989,0.242058626316,0.212215366232,-0.0305769008771,0.0626234174381,0.184252085452
nx,-1.11797306614,0.772407742376,-0.0664065188022,0.396535902363,0.854367557303,-1.22279272966,0.517055672706,0.557392710674,0.801393359335,-0.6188017413
oyn,-0.107172310855,-0.02400156052,-0.0422988755555,0.047873340923,-0.0975217710784,0.162538150817,0.176977105129,-0.00445063869292,0.0781449151936,0.131931886339
r,0.45987968968,-0.797816648962,-0.920594061267,0.296559472071,0.00422585901369,-1.1173488669,-0.259122202572,1.05825433612,0.777559443144,0.446622181638
th,-0.392702407535,-0.187160849826,-0.051199972188,-0.422115836312,-0.916175329623,0.510778938748,-0.953614304646,0.808194468633,0.949860890263,-0.789869916034
t,0.869986356011,-0.886029474842,-0.319008449542,0.682304015357,-0.321472686418,0.622425339455,-0.84310342927,0.870958016547,-1.00884484673,-0.766713229684
ehn,-0.237743388128,-0.174187241892,-0.0556367005234,-0.0501000195436,-0.216436410969,0.182766757644,0.28918427122,-0.181156862059,-0.0204822608818,0.245803211321
<,-0.217367661725,-0.0985313047063,-0.0313353261497,-0.00676349504571,-0.030855029695,0.0360034865485,0.171350679715,-0.0379378795099,-0.0760519929389,0.146885087688
>,-0.165973183728,-0.0780315999556,0.01730550837,0.00701967897328,-0.0507401237404,0.0182103474954,0.102333083305,-0.0456527738994,-0.0805715736622,0.0502252649914
ng,-0.501912699635,-0.664723969751,-1.02165577288,0.0637274449928,0.898549297945,0.79021765227,-0.280673518984,-0.929217430251,0.638182560543,-0.641167582118
dh,-0.909328668292,-1.18078595952,0.44373458793,0.535149697685,-0.619762390099,-0.417082409525,-0.368437287357,-0.436274643504,0.358099287192,-0.970657409689
uhn,-0.114081107701,-0.0323795182923,0.00655523497511,0.0369498498275,-0.0281938587467,0.137892578418,0.105280648432,-0.00975972324314,0.0297030197692,0.0524311962025
aon,-0.114193515606,-0.0341920928963,0.0218888884546,0.02435075196,-0.084443613892,0.146863589577,0.156680408967,-0.00896534891847,0.0326198551937,0.127417302349
aen,-0.094104349281,-0.182863828727,-0.0494345076277,0.0854609271159,-0.270637062914,0.285917432402,0.340619713841,-0.15195168764,0.0562838498011,0.190127517324
awn,-0.113862548589,-0.0370663214556,0.00825704550027,0.0600308965847,-0.128718041276,0.196069556495,0.198718832943,-0.0123597143236,0.0211322103729,0.157203240507
hh,-0.624095786514,-0.0573823907458,0.0287532982494,-0.733698031882,-0.727839425081,-1.19141800614,0.0422058654114,0.0749018990888,-1.01350108858,-0.508977921094
jh,-0.838701934446,0.649327472152,0.621289579125,0.26187937859,-0.418100794876,0.748727199215,-0.857998205179,-0.284716131686,-0.658337014635,-0.835400922971
ahl,-0.11801421904,-0.0315390126985,-0.0053545738768,0.0285116124349,-0.0233468164747,0.15044229293,0.104027311971,-0.0153650526105,0.0266663639331,0.0431847156408
dx,-1.01158383726,-0.00553222118726,-0.552568777694,-0.793074837313,0.711029409884,-0.524664285748,-1.04007542948,0.369766254972,0.454475747278,0.473522473713
own,-0.361045580178,-0.154354540926,-0.0818542689813,-0.239518924462,-0.341343720248,0.280197462737,0.389672307226,-0.399395051575,-0.129254893391,0.314025938561
em,-0.121725356293,0.309012966728,0.0813124441698,0.271425497831,0.571955314716,-0.352403580199,1.04373881107,0.585844640991,-0.810814697521,0.747274276196
iyih,-0.118634733187,-0.030859540262,-0.00655300780587,0.0338488230491,-0.0119346291381,0.1412385771,0.0931674326114,-0.0124427842468,0.0236546304069,0.0317297494377
b,-0.646153171198,0.986744106851,0.38062892423,-0.518587394883,-0.553302098013,-0.388218027976,-0.775243220538,-1.02017154087,0.936341439065,-0.544971622317
d,-1.11161965659,0.0550763510013,0.21698011056,0.986572701198,0.378808847151,0.770214209838,-1.03095692835,0.735665054743,-0.596038285648,0.264961405091
g,-0.614910477391,-0.374146402584,0.624761224682,-0.982747002864,0.6330422511,0.170888127714,0.396668521445,0.662651498545,0.988039903598,-0.866222612396
f,0.0895665983366,0.563719727564,0.727187824605,-0.779386795694,1.01290191623,0.659015297674,0.622176605623,0.0690688768132,-0.824644291739,-1.13996684587
h,-0.117200108382,-0.0348739389856,-0.00131693892841,0.0323660993182,-0.0117997805299,0.138946302482,0.0909419421227,-0.0133525675674,0.0219854123745,0.0312633731847
k,0.618482699819,-0.430591380929,0.0810113159521,-0.70532992324,1.08675093887,0.93297187351,-1.11903782157,0.925200253342,-0.408543566481,0.511953479009
iyn,-0.141100217529,-0.0478035765107,0.0382960250745,0.028548578605,-0.0924822696492,0.150790219188,0.138982464422,-0.033622607757,0.0184408454311,0.1140575303
m,0.812738743366,1.0675792674,-0.462712015734,0.655314278246,0.514900667443,-0.721855915044,0.848447503255,-1.11049478228,-0.0288552683813,-0.69540241723
l,-0.0282607294683,0.347139862375,-0.95490332543,0.916827961662,-0.648039763118,-0.871266894456,-1.10047218275,-0.714903980192,0.448255394856,0.163011142901
o,-0.11689303797,-0.0287095227574,-0.00414196553846,0.0363121106499,-0.0193144052915,0.140752919739,0.100791778843,-0.0103504684979,0.0249061559213,0.0422712716174
n,-0.813484699022,0.527808997733,-1.09275181087,1.2011691512,-0.418062017705,-0.232029782558,0.261533209171,0.799859644654,-0.555706413244,-1.17315371805
p,1.01889670476,0.660525382297,-0.134132028862,-0.857661914506,-0.618445632949,-0.205663641176,-0.450307278981,-0.707578733179,-0.600680619943,-0.741409582555
s,-0.2135383664,-0.987148259067,0.315258756986,1.11799239523,0.981994137501,0.607114565345,0.916900213609,0.885528455424,0.375110676754,-1.0102936426
sh,0.791765247935,-0.816498100008,-0.271146314632,0.791139033736,0.780701197054,-0.296234340025,-0.537422722232,-0.706634901596,-0.259681932293,0.333893161703
uh,0.415775179383,-0.760163250638,-0.506655621997,0.415902456683,-0.654185031084,-0.171953980849,0.797250964745,-0.854061890045,0.983602889508,0.292668979676
oy,-0.131503685775,-0.0577167904822,-0.200013364292,-0.0505588468676,-0.291225485634,-0.0374020325058,0.284332664306,0.0159125313024,0.169794479339,0.574767924662
v,0.793765503255,-0.615161983039,-0.792238393014,-0.506867589706,0.715126683039,-0.511696178253,0.811235208902,0.307091588308,-0.444462671081,-0.749643721588
y,-0.44156427013,-0.864755713933,1.12091841788,0.207827886056,0.906834844292,-0.845758006933,-0.625476881152,0.0196304307001,-0.94625334997,0.425747078686
ihn,-0.261719163478,-0.213219035467,-0.11704242692,-0.0469717515302,-0.238836997993,0.25128260031,0.260561423397,-0.206800586369,0.00258435930378,0.272574586764
z,-0.460430092299,1.18002013863,-0.0500788851281,0.379269247354,0.870264512944,0.334378677305,-0.577234899759,-0.994003640228,-0.328621231947,0.491388767453
uw,0.427491430691,-0.841377811922,1.35953214042,0.860259123191,-0.707277596739,0.756721290128,0.585230552841,-0.627941775081,0.254188500104,-0.0787885192849
uwn,-0.114406577837,-0.0372929726449,0.0216103935159,0.038970341312,-0.0480192472623,0.142875094298,0.117762042444,-0.0118137692098,0.028118711225,0.0640258582788
