label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20
dh,-0.0726387844624,-0.0179712566271,-0.315526947615,-0.00827380882417,0.562559376608,-0.590173664568,-0.653158828118,-0.817129471624,-0.292191533965,-0.498196964326,-0.430152568563,0.151035103334,0.492607704491,-0.114963060073,0.489024699678,0.156691945957,-0.317515000332,-0.80857764592,0.508777315669,0.543559408888
uhn,0.037426772555,0.0725030345735,0.0709451311541,0.0156127210884,0.0866365761437,0.0348585820536,-0.107658280235,0.00131404830508,-0.0821864248588,-0.0554405960531,-0.00505088066262,0.102597975623,0.0622430987702,-0.107759649019,-0.165448413931,-0.0621612040837,0.0240607450268,0.066104756429,0.0810393989242,-0.0155571521492
aon,0.0124274337148,0.0751033805087,0.0818047875205,-0.00680477848706,0.101292538119,0.0515957768754,-0.0926432786607,0.0693117059963,-0.0543223496018,-0.0424156317826,0.00745479752146,0.076985506691,0.0921164353735,-0.122549155386,-0.164159847257,-0.0546127299406,-0.00292821671305,0.0727519539839,0.088547099945,-0.0237050717844
aen,0.0422286128746,0.341180787439,0.338713316647,-0.198401647185,0.367718366592,0.0561624791093,0.108338676519,0.0888110416418,0.0832272886791,-0.0839140149144,0.174952335434,0.209529999832,0.122348053719,0.0288001540832,-0.169374732404,-0.161268458072,0.104137591864,0.245222253771,-0.0190709201339,-0.00389850799455
awn,0.0410542488944,0.0783082511014,0.140899367346,-0.0692858503776,0.135040811644,0.038002135971,-0.0593085482616,0.0604995936045,-0.0153587041354,-0.0574494274604,0.071700249215,0.0792335542961,0.071930355865,-0.0698072645414,-0.20976811588,-0.084579448256,0.00227881709038,0.119349886179,0.0777641972265,-0.0383182663305
hh,-0.595181271105,0.142978578998,0.414782476146,0.481341342764,-0.260888303991,0.31375957894,-0.49549799522,-0.753910421417,-0.170873868571,-0.548467935799,-0.487474480075,0.288363595552,0.478199549689,0.31337793809,-0.417645139337,-0.367982357325,0.214158395075,-0.825586885203,-0.21364161167,-0.445466703497
jh,0.458535867949,-0.120272845871,0.145467197761,-0.247038025467,-0.202950279116,-0.410293548238,-0.487346197277,-0.258915148311,-0.368243362431,-0.156964155676,-0.394554700924,0.46941468422,-0.13063383599,-0.591424448686,0.142973689908,-0.583844091372,-0.295887481692,0.0536998471875,-0.156393725255,-0.0525194082198
ahl,0.0197582545085,0.0758654670569,0.0661980852379,0.00962097737183,0.0906620895901,0.0344825100272,-0.104236262083,-0.00304053062988,-0.0828164642434,-0.0622366634914,-0.0125457002932,0.10816985584,0.0540192233175,-0.117544218559,-0.157751133326,-0.0689028080162,0.0255413541374,0.0659731835681,0.0848110810732,-0.0150369498407
dx,0.182597061784,-0.474523136145,-0.550406630721,0.409824710967,-0.406924925865,0.332268361736,0.159973647749,-0.486957839567,-0.4439578026,-0.577993277009,-0.3919103486,-0.43419713504,-0.518890336164,-0.125780387825,0.194698497137,-0.31657228007,-0.506864775406,-0.634080899268,-0.650937139139,0.071572023335
own,0.130774442548,0.145958699869,0.151308664083,-0.142148086679,0.206682811629,0.214286925856,-0.0512631104438,0.387689523537,0.212734105536,0.184625387458,0.235944594135,-0.211396048329,0.412212718158,-0.043322669843,-0.466179421287,0.0239898264254,0.214572594034,-0.0839578012213,-0.048763852462,-0.412855131596
em,-0.155630354967,0.626389845425,-0.338241171407,0.225621438061,-0.0610564838333,0.0944555748156,0.376312235875,-0.115394410872,0.19875177448,-0.0342484610306,0.237896230489,0.255774937479,0.291748138487,0.52213822139,-0.497125507502,-0.242360942353,-0.497833661427,0.253102357773,-0.286086624464,-0.445997522574
iyih,0.0253350182892,0.0749230270182,0.063673905554,0.0136153145324,0.0813983968853,0.028981577535,-0.104567699153,-0.0104202911875,-0.0896605023594,-0.0637752152267,-0.0166579344684,0.109415655175,0.0527294054334,-0.114781100642,-0.157355027082,-0.0668973413469,0.0299118822537,0.0609565208666,0.0858615124721,-0.0156928762984
b,-0.0314059090456,-0.556145998599,-0.310314006879,-0.158455787114,0.406821117448,0.142169629377,-0.0477274989135,-0.574830427607,-0.612746097531,0.246323634405,-0.717506439479,0.00301664776141,0.451654077695,-0.556934466812,0.635645860023,-0.204407660333,0.45456436007,-0.359180379634,-0.115104763068,-0.303564597462
d,0.468407913354,-0.274661932238,0.526819382117,-0.450791900793,-0.546041445616,0.259477386062,-0.109204028327,-0.679187995091,-0.527718184727,-0.198841186886,-0.145760656632,0.0754876441715,-0.382473632461,-0.46295120727,-0.557038647664,-0.0416024529724,-0.159370612737,-0.339575364995,0.389682975504,0.156589384068
g,-0.449568214138,-0.449408113176,-0.0836141606466,-0.228075539,-0.0529183082945,-0.404069757442,-0.581267902534,-0.0273883975652,-0.650092137012,0.219307348467,-0.565623632694,0.414874211427,-0.615956694306,-0.283078818328,-0.128083425178,-0.442970111234,0.203681895336,-0.569711684186,-0.177385153583,0.374861922627
f,-0.491147989027,0.471037129555,-0.0458540405737,0.586515599138,-0.406896961057,0.103983890836,-0.186074973182,-0.47696295653,-0.341687950839,-0.0792501944654,-0.522166194995,0.196908950184,-0.335687629329,-0.17139109614,0.0965482509154,-0.483047494844,-0.0428067618974,0.256457636118,0.426693479938,-0.0230246463421
h,0.0244425796391,0.0747638977519,0.0642758252835,0.0137641457506,0.0802210678906,0.0243279875687,-0.104916477555,-0.0100819344614,-0.0898313527234,-0.0644475482938,-0.0158382697289,0.110626785773,0.0503020993728,-0.113834010398,-0.152330456372,-0.0648508522171,0.0283318318369,0.0545766774414,0.0880439142538,-0.0158183236822
k,-0.483130679746,0.571527253394,0.317928259948,-0.0436376303464,-0.415431133838,-0.515498856707,-0.270804222898,-0.19625595708,-0.459356472106,-0.373986886116,-0.364376997616,0.15441114818,-0.524656664845,-0.499103842525,0.134868982797,0.704200789748,0.01814996732,0.0459813698371,-0.60457150594,-0.501982945268
iyn,-0.0125724135011,-0.034595012099,0.0633567972378,-0.0182108822793,0.101142538412,0.032213159587,-0.102791564973,0.0170026370615,-0.0179455675609,-0.0527714280035,-0.0165327112354,0.109860339154,0.100783103462,-0.0636230385967,-0.162597035049,-0.0632833091581,0.0179119883623,0.10447650165,0.0711146554616,-0.0445489644761
m,0.154952984174,0.38490512194,-0.61686733754,-0.230920081809,-0.696481004596,0.336546568829,-0.20030730706,-0.747727759665,-0.538492650282,0.278310072153,-0.614307817885,0.499841139257,0.320734652034,-0.0951444610575,-0.47062807861,0.30284187878,0.0647708868662,0.309704716666,-0.0375051805453,0.208094758434
l,0.459308376525,0.125558204204,-0.186618390956,0.146025602443,-0.244099863012,0.565041614144,-0.538150626526,-0.226099237194,-0.595336365668,-0.340311843582,0.101602289931,0.406563806998,0.218938825603,0.277065471385,0.62662313405,-0.310373536882,0.558293985999,0.460975908676,-0.34455114277,0.499947349351
o,0.0246023873458,0.0766980266609,0.0644301641522,0.0123621224458,0.0832305051432,0.0275825618255,-0.103342170729,-0.00894734005173,-0.0875921465737,-0.0620675318079,-0.0130381442006,0.106527284549,0.0523599490058,-0.112045037285,-0.161756786791,-0.0692412518301,0.0289880202316,0.0600960689474,0.0854215329843,-0.016217855478
n,0.539602270796,0.20738054558,-0.156742189038,0.17321889787,-0.527182122668,-0.592616704022,-0.0835564072057,0.0463915847987,-0.571169930664,-0.57761986356,-0.257021238977,-0.00641386969147,0.485609442312,-0.493730045063,-0.615690990994,-0.234953683645,0.703559122756,-0.305877525363,0.0662859933226,0.288991758791
p,-0.090832957659,0.119032524757,-0.532286180106,0.632026416926,0.298863255419,-0.231734911456,-0.321562336527,-0.805313882154,0.38199419571,0.579250872118,-0.460427119316,0.491016451706,-0.138588318419,-0.704116185943,-0.0876592513994,-0.398529137895,0.45787950256,-0.0416279855992,-0.259676089411,-0.292064478043
s,0.0666046354606,0.166485049591,0.342820195189,0.423322118634,0.49155856202,-0.56799791968,0.401767601026,-0.696041199534,-0.672548232442,-0.423503554302,-0.667575869181,0.145357236231,-0.265857879923,0.0889500249115,-0.368357491575,0.254386789223,0.382161262203,0.500265661711,0.309474839076,0.397554986142
sh,0.568261890916,0.289890827807,0.41553005611,0.362429353248,0.335525977662,0.0142965606289,0.072983614833,-0.620307643235,-0.340255470789,-0.210479167062,-0.342326086266,0.170984887278,-0.450420788623,-0.430620027639,0.154121989526,-0.302314519113,0.0918325994165,-0.10648059213,-0.184628082793,-0.569561498145
uh,0.519923032084,0.168016953101,0.507646538695,-0.25841562172,0.509229217238,0.501506378888,-0.124284034898,0.808558043336,0.369696513638,-0.120052961941,0.32839619202,0.243646368326,0.0734049615839,-0.458704909087,0.00378031105796,0.0945517948027,-0.430324942961,0.710259638055,0.307893688165,0.414304859394
oy,0.0680014068351,0.107314466009,0.152472852567,0.0240201332747,0.394946802367,0.27245386305,-0.22254283277,0.417296314781,-0.0295551541365,-0.0227427583125,0.276085704573,0.115610476641,0.229043115364,-0.0243879321743,-0.202096282179,-0.161147866286,-0.126721237531,0.189266397782,0.11112356024,-0.0340544708497
v,0.377261720959,0.488406367032,-0.700476887165,0.126293938587,-0.328035990793,0.191637083959,-0.0696480150105,-0.379425832479,0.0920412034252,-0.418465026911,-0.793618969327,0.00652389338316,-0.466094452313,-0.569546267801,-0.0126528119436,0.14704293567,-0.255230255818,-0.209653664687,0.416245835495,0.233115534962
y,0.519797087663,-0.133183066072,0.574017589217,0.349639959334,-0.63296351689,-0.628892080922,-0.0640395539527,-0.505722521017,0.178698634193,0.0390473770047,-0.504584161385,0.650472445475,0.623784891702,0.306464958217,0.470111771799,-0.180163297975,-0.624558562454,-0.584891219242,0.457410314449,-0.61651641712
ihn,0.0567858967381,0.0417981811969,0.118382054591,-0.142980204007,0.270596664256,0.0636488534771,-0.0903853137093,0.217845250856,0.0909031500785,-0.0809749061418,0.163667082151,0.232890991381,0.0427178550022,-0.0808639666589,-0.285566240567,-0.09889878374,0.114825299414,0.0725444221424,0.0862746933722,-0.0863281237691
z,0.634791201756,-0.369983474877,-0.141858375193,0.161297824928,-0.24742778856,-0.0134423371719,-0.527746375963,-0.49939112699,-0.194919198977,-0.196582204635,-0.276225550171,-0.478518129184,-0.156815424917,0.0132815360133,-0.523000730056,0.205125340723,0.263920586647,0.371194971676,0.450218644132,-0.168004313763
uw,0.0962847616112,-0.297150288121,0.725986032829,-0.486309758225,0.79008535971,0.0913792842398,-0.385232754802,-0.201193196998,0.535235814518,0.561612391806,0.653948035405,-0.144759036502,-0.172177475659,0.648466926112,-0.444766454091,0.541342813913,-0.221724477707,0.399089701875,0.093757691711,0.267735039845
uwn,0.0285205102431,0.0666973677059,0.0713350919893,0.00341610635323,0.101786241633,0.0294841072459,-0.0963746981807,0.00320125310524,-0.0763970965963,-0.0528421104186,0.00110664254594,0.10795165868,0.0477575369961,-0.099222107764,-0.164127361311,-0.0471567662024,0.0204058844745,0.0635409040996,0.0931649341805,-0.00930694957065
