label,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30
g,-0.470676896983,-0.336325092422,-0.291769792305,0.425290065646,0.276022580495,-0.662781007176,-0.264910787195,0.376274482284,-0.290493248535,-0.678835172995,-0.0339166118162,0.371375290315,-0.331577089246,0.470636221109,-0.628711790104,-0.533913531626,0.511443228134,-0.519664064532,-0.384315564487,-0.175579781119,0.554965687502,0.339846011844,0.321363960431,-0.170275117611,-0.358705632235,-0.463682357037,0.631103277676,-0.420842375325,0.270287305028,-0.238762268055
f,0.294931828226,0.342110284203,-0.247894524049,0.421775971949,0.0913488608288,-0.52269808711,-0.490151590147,0.198762526116,0.276128883775,-0.555124520048,0.530134551637,0.420999272904,-0.21414132423,0.270075900742,-0.72156386412,0.209529113541,-0.316392452758,0.194550337955,0.233496137042,-0.406875265145,0.33024662175,0.369004837499,0.036620104132,0.050437002122,0.233614981055,-0.526402596459,-0.237135735203,-0.548931762864,-0.234064049324,-0.378036935788
h,0.0584014042475,0.0973475724256,-0.0242579563486,-0.0714718225755,0.020611613933,0.124767699808,-0.0918671529112,-0.0580170662094,-0.00972620165784,-0.0885568412706,-0.0350787857546,0.182341790861,0.0617443645468,0.156925459103,-0.0207916976918,0.022737216296,0.0958781535379,0.0509062598519,0.0124967221638,0.0226927506442,0.14531783286,0.107182285327,-0.0790639852617,-0.00905426519086,-0.00795957243777,-0.110691701759,0.00560212640775,-0.0166966078389,-0.0921601350514,0.0432250251998
k,-0.635480947227,0.449391896529,0.309100520333,0.415301491639,0.653524204941,-0.616123439201,-0.314343480926,-0.448169793256,0.625570674952,-0.337195157352,0.514483966536,-0.440172227707,-0.476792591213,-0.462752640398,-0.22568669673,-0.584858535204,-0.538858376628,0.236626542089,0.475996910492,0.527662720742,0.494775543127,0.447178569965,0.336503343008,0.295127968383,0.401990550071,-0.576762328411,0.443317090861,-0.466050993996,-0.518902854394,-0.0389243671167
m,0.467352910808,-0.533360713864,0.529338911247,-0.334042792116,-0.532151173031,-0.720088180054,0.038534993183,0.59913929643,0.134750672794,-0.574422451802,-0.148587192918,0.37537343757,-0.297812092221,-0.0624431274607,-0.637703936918,-0.62351537872,-0.394038869046,-0.148905960793,0.623718214442,0.358329166752,0.613550182461,-0.382773073285,0.0381103246797,-0.136696742373,0.44769796294,0.104364689083,-0.297505282037,-0.183957151543,-0.16636077715,-0.345073930544
l,0.593245052129,0.481855192156,0.397186354396,-0.323473692437,0.167972060517,-0.122356283047,-0.3854622431,0.587308745064,-0.176636588242,-0.39090933869,-0.202830538954,0.398890290039,0.556418661732,-0.50996633066,-0.412343170988,-0.572703718801,-0.509834050767,0.371842571549,0.224839459715,-0.143014269685,0.145193127039,-0.21170979459,-0.434216634947,-0.517843424358,-0.599641176841,-0.466207298611,0.43054210279,-0.301654732589,0.336612075314,0.378926762383
n,-0.0576240590841,-0.523826797128,0.546364367618,-0.680254008321,0.619823811599,-0.380558636619,-0.543055846184,-0.644161884787,-0.526748515377,-0.608813693529,-0.253138237972,-0.537802308833,0.559818726705,0.546900600094,-0.598500073745,-0.150067202725,-0.471140235285,0.299109636251,0.506820666353,-0.671440943433,0.441257310315,-0.55747307747,0.678907521265,0.444445358288,0.220140295159,-0.641251937975,0.402985651526,-0.24382806296,0.407079061903,0.223624967476
p,-0.396565895906,0.546178401803,-0.279568742829,0.438958862738,-0.440350282401,-0.632880584925,-0.497817965514,-0.182133664076,0.0180703053157,-0.54369722767,0.559338798028,-0.491370131808,0.24072666947,0.159185780939,-0.344044840595,0.104323885588,-0.198527394364,-0.646224602006,0.55818471237,-0.139250969712,-0.14481406386,-0.0907083741652,0.594483996675,-0.424384490211,-0.322311644758,0.019786845929,-0.332609262594,-0.543752484344,0.484172188326,-0.373993678355
s,0.319308060654,-0.108010672777,-0.242941878653,-0.689908123421,0.630511043777,-0.240431691184,-0.662496376306,0.339039623645,0.124987374346,-0.605976494798,0.494001727145,0.606127980147,-0.521827110779,-0.369065590119,-0.327395162079,-0.291448393514,0.370120104152,0.473652884719,-0.271332796393,-0.374275019264,0.0146017329313,-0.617427441136,0.463225663365,0.530796969784,0.409584671647,-0.534287570948,-0.53849135785,0.631852259089,0.507849864997,-0.300216230527
sh,-0.222532867473,-0.244192443999,-0.418686625868,0.00143812163137,0.358802774742,-0.29815243862,-0.333093841229,-0.556395565522,0.406317124538,-0.486032874055,-0.0356147936076,0.0735459647335,-0.235953038863,-0.566301208947,-0.593834129139,-0.287946385975,0.199981087327,0.367460607206,0.346094612548,-0.106178293869,-0.191770035975,-0.351321381615,-0.373377867515,-0.467698196622,-0.467708168457,-0.265399905774,-0.277752507033,-0.195349674376,-0.0913081595833,-0.362633670397
uh,0.564608673319,0.364374329211,-0.533329956537,-0.528295281171,0.678804149664,0.437268345918,0.371142824155,-0.271612876133,-0.387535052736,0.520959848085,-0.299593957836,-0.366243502089,0.295801526652,0.345377084815,-0.292131227199,0.648860161699,-0.533163155367,-0.17932578157,-0.592220023164,0.483469174735,-0.275324991264,-0.488769664422,-0.502462317372,0.09236422737,-0.288510706675,-0.20875877174,0.401672899794,0.51081147153,0.0354543073525,-0.188938817458
oy,0.0566731600829,0.0821782941064,0.0683706132665,-0.234340991772,0.0480413023586,-0.0031235136239,0.290626034187,0.250076387437,0.132374153284,0.274232058742,-0.174250135738,0.116525524109,0.128424760075,-0.0262912431743,0.0147996061672,0.341423373599,0.0624862601932,0.0710201526634,0.0172757694234,-0.010895625743,-0.0074603497465,0.142338731878,-0.315179345307,-0.0878015471709,-0.258802734279,0.0392203512942,0.345379223664,0.365181622309,0.00885626784859,0.35829936167
v,-0.515703623493,-0.524747138837,-0.284711430651,-0.507354880381,-0.454565989409,-0.495349299895,-0.584736913396,0.429621054844,-0.057363284354,-0.466126176992,0.2208812049,0.268018583865,0.649479944934,-0.214458914472,-0.590845092335,0.35326139464,-0.501768514419,0.138501267711,0.347773028633,-0.186765312277,0.496366778303,0.416543054694,0.610745158403,-0.0602126475213,-0.390827703193,-0.514362686561,0.519662615846,-0.0257005761657,0.00280437569143,-0.515444675107
ow,0.313944454976,0.564403356839,-0.439328855227,-0.70837229388,-0.267910991576,0.648621251088,0.634791687247,0.409857000296,0.298673424739,0.431389912907,-0.28462491162,0.323211941969,-0.610747736476,0.357864710327,0.519316553261,0.133136284476,-0.31850652765,-0.582577453039,0.32600032295,-0.439496485749,-0.634899272038,0.575104768312,-0.0841424884305,0.336416130592,-0.398665474623,0.472058730459,0.586154161558,-0.29866630547,-0.350006162518,-0.466802155558
z,-0.230644487911,-0.656121111652,0.304820270837,-0.42202690494,-0.619527594259,-0.530974617595,-0.600829179044,-0.424169837693,0.344406360462,0.308087531398,0.25985035522,0.646501009396,0.36262102009,0.610922937616,0.513954165581,0.557407288662,-0.398072112314,0.416986994932,0.418701882953,0.43290868857,0.289300716079,-0.618032622199,0.219728225768,0.135580883026,-0.384019705377,-0.456736169958,0.591411824914,-0.252118432818,0.0975512788184,-0.406403136158
uw,0.616671664605,-0.582184617398,-0.678006984891,-0.168593904483,0.599830080304,0.598928908216,0.493411025032,0.107428372632,-0.492002256739,-0.226195551767,0.536201243526,0.597734664337,-0.439023233409,-0.15121359134,0.653442939039,0.602042913096,-0.240771945927,-0.675772179849,0.592970579547,0.550068202731,-0.548453452043,0.45114410213,0.393406603796,0.550278725061,-0.694948980876,0.654410514934,0.671151047908,0.689453001015,0.176176513591,0.317951602529
